Date,Price,Open,High,Low,Vol.,Change %
"Sep 21, 2017",1354.4,1299.1,1304.1,1290.3,0.34K,-1.57%
"Sep 20, 2017",1376,1300.9,1300.9,1298.7,0.01K,0.42%
"Sep 19, 2017",1370.3,1378,1378,1378,0.03K,0.15%
"Sep 18, 2017",1368.3,1359.9,1359.9,1359.9,0.00K,-1.07%
"Sep 15, 2017",1383.1,1320.6,1321.2,1319.8,0.02K,-0.30%
"Sep 14, 2017",1387.2,1319.6,1329.3,1319.6,0.32K,0.18%
"Sep 13, 2017",1384.7,1323.4,1323.4,1323.4,0.08K,-0.37%
"Sep 12, 2017",1389.8,1397.4,1397.4,1397.4,0.00K,-0.17%
"Sep 11, 2017",1392.1,1377.8,1377.8,1377.8,0.00K,-1.08%
"Sep 08, 2017",1407.3,1351,1355.8,1345.6,0.04K,0.09%
"Sep 07, 2017",1406,1336.4,1349,1336.4,0.03K,0.87%
"Sep 06, 2017",1393.9,1340,1340.3,1332.6,0.02K,-0.38%
"Sep 05, 2017",1399.2,1386.5,1399.9,1386.3,0.01K,4.57%
"Sep 04, 2017",1338.08,1341.21,1344.59,1337.01,-,-0.23%
"Sep 03, 2017",1341.22,1340.54,1342.07,1338.96,-,-3.17%
"Sep 01, 2017",1385.1,1320.2,1327.7,1316.9,0.04K,0.62%
"Aug 31, 2017",1376.5,1306.6,1322.3,1301.7,0.31K,0.56%
"Aug 30, 2017",1368.9,1308.2,1312.5,1304.9,0.37K,-0.35%
"Aug 29, 2017",1373.7,1318.8,1323.8,1314,0.30K,0.23%
"Aug 28, 2017",1370.6,1293.5,1311.3,1293.5,0.15K,1.32%
"Aug 25, 2017",1352.8,1285.4,1292.7,1280.3,0.28K,0.44%
"Aug 24, 2017",1346.9,1288.7,1288.7,1284,0.55K,-0.21%
"Aug 23, 2017",1349.7,1289.4,1289.4,1286.9,0.25K,0.24%
"Aug 22, 2017",1346.5,1287.2,1288.4,1283.2,0.10K,-0.41%
"Aug 21, 2017",1352,1285.2,1290.8,1284.7,0.02K,0.39%
"Aug 18, 2017",1346.7,1288.6,1300.7,1284.3,0.36K,-0.08%
"Aug 17, 2017",1347.8,1283.8,1288.5,1283.2,0.04K,0.69%
"Aug 16, 2017",1338.6,1271.3,1282.6,1269.4,0.11K,0.25%
"Aug 15, 2017",1335.3,1280.5,1280.5,1267.4,0.19K,-0.79%
"Aug 14, 2017",1345.9,1288.4,1288.4,1278.8,0.34K,-0.24%
"Aug 11, 2017",1349.2,1286.3,1291.1,1282,0.14K,0.27%
"Aug 10, 2017",1345.6,1276.6,1287.4,1274.9,0.61K,0.81%
"Aug 09, 2017",1334.8,1260.2,1277.8,1260.2,0.57K,1.26%
"Aug 08, 2017",1318.2,1256.9,1264.1,1251.4,0.56K,-0.12%
"Aug 07, 2017",1319.8,1258.7,1259.1,1255.3,0.26K,0.02%
"Aug 04, 2017",1319.5,1269,1269.6,1253.9,0.52K,-0.74%
"Aug 03, 2017",1329.4,1317.6,1317.6,1317.6,0.00K,-0.29%
"Aug 02, 2017",1333.3,1268.5,1272.1,1262.9,0.39K,-0.06%
"Aug 01, 2017",1334.1,1268.4,1273.3,1262,1.06K,0.43%
"Jul 31, 2017",1328.4,1268.9,1270.8,1265.8,7.78K,-0.14%
"Jul 28, 2017",1330.3,1258.4,1270,1256.9,64.18K,0.67%
"Jul 27, 2017",1321.4,1259.6,1259.6,1259.6,0.05K,0.86%
"Jul 26, 2017",1310.1,1244.8,1247.4,1244.8,0.01K,-0.11%
"Jul 25, 2017",1311.5,1252.7,1253.6,1249.2,0.02K,-0.17%
"Jul 24, 2017",1313.7,1256,1256,1254.1,0.01K,-0.04%
"Jul 21, 2017",1314.2,1250.7,1251.1,1250.5,0.02K,0.67%
"Jul 20, 2017",1305.4,1236.6,1236.8,1236.6,0.01K,0.26%
"Jul 19, 2017",1302,1240.4,1240.4,1240.1,0.00K,0.02%
"Jul 18, 2017",1301.8,1236.2,1241.2,1236.2,0.03K,0.63%
"Jul 17, 2017",1293.7,1229.9,1233.4,1229.9,0.01K,0.51%
"Jul 14, 2017",1287.1,1214.9,1227.5,1214.8,0.02K,0.81%
"Jul 13, 2017",1276.8,1221.4,1221.4,1216.5,0.01K,-0.21%
"Jul 12, 2017",1279.5,1218.3,1219.4,1217.9,0.01K,0.27%
"Jul 11, 2017",1276,1208.7,1214.9,1208.7,0.01K,0.13%
"Jul 10, 2017",1274.3,1211.4,1212,1209.6,0.03K,0.28%
"Jul 07, 2017",1270.7,1219.1,1220.4,1213.2,0.12K,-1.11%
"Jul 06, 2017",1285,1225.1,1225.1,1222.4,0.01K,0.22%
"Jul 05, 2017",1282.2,1222.5,1225,1217.1,0.04K,4.45%
"Jul 04, 2017",1227.55,1224.3,1228.03,1221.49,-,-4.04%
"Jul 03, 2017",1279.2,1236,1236,1218.3,0.03K,-1.77%
"Jun 30, 2017",1302.3,1243.7,1243.7,1239.1,0.04K,-0.28%
"Jun 29, 2017",1306,1248.2,1250.7,1238.1,0.54K,-0.24%
"Jun 28, 2017",1309.1,1248.5,1248.5,1248.5,0.01K,0.18%
"Jun 27, 2017",1306.7,1251.6,1251.8,1245.9,0.11K,0.05%
"Jun 26, 2017",1306,1260.2,1260.2,1241.6,0.19K,-0.76%
"Jun 23, 2017",1316,1250,1273.6,1249.8,0.27K,0.56%
"Jun 22, 2017",1308.7,1251,1252.7,1246.3,0.16K,0.26%
"Jun 21, 2017",1305.3,1244.1,1245,1240,0.21K,0.15%
"Jun 20, 2017",1303.3,1242.2,1245.5,1240.5,0.08K,-0.28%
"Jun 19, 2017",1306.9,1252.1,1252.2,1241.9,0.11K,-0.74%
"Jun 16, 2017",1316.6,1252.8,1255.3,1251.3,0.03K,0.14%
"Jun 15, 2017",1314.7,1263.2,1264.2,1250.3,0.74K,-1.60%
"Jun 14, 2017",1336.1,1269.4,1278,1256.8,0.34K,0.53%
"Jun 13, 2017",1329.1,1264.1,1266.9,1259.7,0.15K,-0.02%
"Jun 12, 2017",1329.4,1266.4,1269.3,1263.2,0.26K,-0.18%
"Jun 09, 2017",1331.8,1277.9,1277.9,1264.6,0.47K,-0.60%
"Jun 08, 2017",1339.8,1285.4,1287.6,1268.1,0.32K,-1.01%
"Jun 07, 2017",1353.5,1291.6,1293.1,1284.3,0.64K,-0.32%
"Jun 06, 2017",1357.9,1279.4,1295.2,1279.4,0.94K,1.07%
"Jun 05, 2017",1343.5,1279.2,1282,1277,0.43K,0.19%
"Jun 02, 2017",1341,1265.2,1279,1259,1.73K,0.74%
"Jun 01, 2017",1331.1,1268,1269.2,1260.8,0.83K,-0.40%
"May 31, 2017",1336.4,1262.4,1273.2,1258.5,2.71K,0.71%
"May 30, 2017",1327,1267.4,1270,1258.4,129.82K,4.76%
"May 29, 2017",1266.69,1268.02,1268.6,1264.96,-,-0.12%
"May 28, 2017",1268.22,1266.31,1269.02,1266.31,-,-4.84%
"May 26, 2017",1332.7,1267.6,1267.6,1267.6,0.00K,0.87%
"May 25, 2017",1321.2,1257.1,1258.3,1256.2,0.01K,0.27%
"May 24, 2017",1317.6,1251.9,1257.8,1249.7,0.01K,-0.18%
"May 23, 2017",1320,1261.5,1261.6,1250.6,0.02K,-0.44%
"May 22, 2017",1325.9,1251.7,1252,1251.7,0.01K,0.61%
"May 19, 2017",1317.8,1252.7,1252.7,1252.7,0.01K,0.05%
"May 18, 2017",1317.1,1254.8,1260,1245.8,0.00K,-0.53%
"May 17, 2017",1324.1,1241,1259.2,1240.7,0.03K,1.67%
"May 16, 2017",1302.3,1230.4,1237.3,1230.4,0.02K,0.49%
"May 15, 2017",1295.9,1227.5,1232.7,1227.5,0.01K,0.18%
"May 12, 2017",1293.6,1228,1229.5,1226.1,0.03K,0.22%
"May 11, 2017",1290.8,1218.5,1220,1218.3,0.01K,0.41%
"May 10, 2017",1285.5,1219.8,1220.2,1217.8,0.02K,0.19%
"May 09, 2017",1283,1226.1,1226.2,1214,0.06K,-0.85%
"May 08, 2017",1294,1224,1234,1224,0.04K,0.02%
"May 05, 2017",1293.7,1227,1233.7,1225.1,0.02K,-0.12%
"May 04, 2017",1295.3,1239.8,1239.8,1224.2,0.07K,-1.54%
"May 03, 2017",1315.5,1255.1,1255.8,1238.7,0.20K,-0.64%
"May 02, 2017",1324,1256.2,1256.2,1251.2,0.09K,0.11%
"May 01, 2017",1322.5,1268.7,1269.3,1254,0.03K,-0.94%
"Apr 28, 2017",1335,1265.9,1267.2,1264.7,0.09K,0.18%
"Apr 27, 2017",1332.6,1266.7,1267.2,1262.2,0.21K,0.13%
"Apr 26, 2017",1330.9,1266,1266,1262.4,0.10K,-0.22%
"Apr 25, 2017",1333.9,1275.6,1276.9,1262.1,0.36K,-0.73%
"Apr 24, 2017",1343.7,1275,1276.4,1265,0.61K,-0.83%
"Apr 21, 2017",1354.9,1279.8,1287,1279.2,0.47K,0.39%
"Apr 20, 2017",1349.6,1279.7,1281.5,1276.2,0.13K,0.09%
"Apr 19, 2017",1348.4,1288,1288,1274,0.19K,-0.77%
"Apr 18, 2017",1358.8,1283.9,1290.6,1278.6,0.39K,0.08%
"Apr 17, 2017",1357.7,1291.8,1294.8,1284.3,0.07K,5.28%
"Apr 14, 2017",1289.65,1289.65,1289.65,1289.65,-,-4.79%
"Apr 13, 2017",1354.6,1285.3,1287.6,1282,0.92K,0.70%
"Apr 12, 2017",1345.2,1275,1285.1,1272,0.49K,0.29%
"Apr 11, 2017",1341.3,1254.5,1273.5,1254.5,0.40K,1.52%
"Apr 10, 2017",1321.2,1252.7,1255.2,1246.8,0.18K,-0.26%
"Apr 07, 2017",1324.7,1249.5,1269.1,1249.5,0.45K,0.33%
"Apr 06, 2017",1320.3,1256.1,1257.5,1249,0.17K,0.37%
"Apr 05, 2017",1315.4,1255.4,1255.4,1243,0.91K,-0.72%
"Apr 04, 2017",1325,1253.1,1260.3,1253,0.72K,0.31%
"Apr 03, 2017",1320.9,1247.5,1252.4,1243.6,1.16K,0.22%
"Mar 31, 2017",1318,1242.1,1248.8,1238.7,8.22K,0.24%
"Mar 30, 2017",1314.9,1253.1,1253.6,1241.1,51.33K,-0.66%
"Mar 29, 2017",1323.7,1252.2,1252.2,1252.1,0.04K,-0.15%
"Mar 28, 2017",1325.7,1255.9,1255.9,1255.9,0.02K,0.01%
"Mar 27, 2017",1325.6,1255.8,1257.7,1253.8,0.07K,0.53%
"Mar 24, 2017",1318.6,1248,1248.3,1247.6,0.00K,0.14%
"Mar 23, 2017",1316.7,1246.4,1247.5,1244.8,0.02K,-0.23%
"Mar 22, 2017",1319.7,1247.9,1249.5,1247.7,0.00K,0.19%
"Mar 21, 2017",1317.2,1226.4,1245.2,1226.4,0.01K,0.90%
"Mar 20, 2017",1305.4,1229.3,1234.4,1229.3,0.02K,0.28%
"Mar 17, 2017",1301.8,1227.1,1230.9,1227.1,0.03K,0.22%
"Mar 16, 2017",1298.9,1222.2,1231.4,1222.2,0.05K,2.07%
"Mar 15, 2017",1272.5,1198.2,1221.2,1197.7,0.04K,-0.16%
"Mar 14, 2017",1274.5,1203.1,1205.9,1196.8,0.02K,-0.02%
"Mar 13, 2017",1274.8,1206.2,1210,1202.3,0.04K,0.20%
"Mar 10, 2017",1272.2,1196.2,1203.3,1196.2,0.00K,-0.13%
"Mar 09, 2017",1273.9,1204.5,1205.6,1202.3,0.04K,-0.48%
"Mar 08, 2017",1280.1,1212.2,1212.2,1206.7,0.02K,-0.45%
"Mar 07, 2017",1285.9,1224.3,1225.4,1213.7,0.03K,-0.74%
"Mar 06, 2017",1295.5,1235.2,1235.2,1225.7,0.03K,-0.12%
"Mar 03, 2017",1297,1231.7,1235.2,1222.9,0.12K,-0.39%
"Mar 02, 2017",1302.1,1247.2,1247.6,1230.7,0.08K,-1.30%
"Mar 01, 2017",1319.3,1247.8,1248.3,1236.9,0.14K,-0.24%
"Feb 28, 2017",1322.5,1253.6,1257.3,1247.2,0.72K,-0.36%
"Feb 27, 2017",1327.3,1254.7,1263.1,1250.4,0.54K,0.05%
"Feb 24, 2017",1326.6,1250,1258.8,1250,0.09K,0.51%
"Feb 23, 2017",1319.9,1236.1,1250.3,1236.1,0.11K,1.41%
"Feb 22, 2017",1301.5,1236.1,1238.6,1231.8,0.04K,-0.45%
"Feb 21, 2017",1307.4,1237.3,1237.3,1228.1,0.12K,5.59%
"Feb 20, 2017",1238.2,1237.25,1240.15,1233.5,-,0.07%
"Feb 19, 2017",1237.3,1236,1239.25,1236,-,-5.38%
"Feb 17, 2017",1307.6,1240.7,1241.2,1234.8,0.30K,-0.25%
"Feb 16, 2017",1310.9,1234.5,1240.7,1233.2,0.09K,0.65%
"Feb 15, 2017",1302.4,1225.5,1231.5,1217.3,0.18K,0.72%
"Feb 14, 2017",1293.1,1225.9,1233.5,1222.1,0.16K,0.00%
"Feb 13, 2017",1293.1,1230.5,1231.1,1219,0.40K,-0.74%
"Feb 10, 2017",1302.7,1227.6,1234.3,1221.5,0.39K,-0.07%
"Feb 09, 2017",1303.6,1239.4,1243.5,1226.9,0.89K,-0.22%
"Feb 08, 2017",1306.5,1232.1,1243.9,1231,0.29K,0.15%
"Feb 07, 2017",1304.6,1234.2,1236.2,1228.5,1.18K,0.24%
"Feb 06, 2017",1301.5,1221.9,1235.4,1218.5,0.91K,0.86%
"Feb 03, 2017",1290.4,1214.9,1220.6,1206.2,0.87K,0.12%
"Feb 02, 2017",1288.8,1209.7,1224.2,1208.9,1.51K,0.87%
"Feb 01, 2017",1277.7,1211.9,1211.9,1197.9,1.15K,-0.18%
"Jan 31, 2017",1280,1194.9,1214.7,1193.5,3.21K,1.22%
"Jan 30, 2017",1264.6,1191.7,1198.5,1187.1,50.50K,0.37%
"Jan 27, 2017",1259.9,1187.9,1188.3,1187.9,0.02K,-0.10%
"Jan 26, 2017",1261.1,1199.7,1199.7,1185.6,0.02K,-0.65%
"Jan 25, 2017",1269.3,1202,1202.8,1194.9,0.40K,-1.01%
"Jan 24, 2017",1282.3,1219,1219,1207.7,0.02K,-0.37%
"Jan 23, 2017",1287.1,1212,1213.6,1210,0.02K,0.76%
"Jan 20, 2017",1277.4,1202.8,1212.1,1202.8,0.04K,0.29%
"Jan 19, 2017",1273.7,1200.5,1204,1195.8,0.03K,-0.79%
"Jan 18, 2017",1283.9,1213.6,1214.7,1203.1,0.11K,-0.13%
"Jan 17, 2017",1285.6,1205.5,1214.6,1200.8,0.08K,6.88%
"Jan 16, 2017",1202.85,1203.25,1208.45,1200,-,-0.04%
"Jan 15, 2017",1203.35,1197.3,1205.05,1197.3,-,-5.21%
"Jan 13, 2017",1269.5,1195.7,1196,1187.7,0.01K,-0.16%
"Jan 12, 2017",1271.5,1192.7,1204.3,1192.3,0.11K,0.26%
"Jan 11, 2017",1268.2,1187.5,1197,1176.5,0.02K,0.92%
"Jan 10, 2017",1256.7,1184.3,1188.9,1182.3,0.01K,0.07%
"Jan 09, 2017",1255.8,1173.9,1183.6,1173,0.06K,0.96%
"Jan 06, 2017",1243.9,1176.5,1176.5,1172,0.02K,-0.51%
"Jan 05, 2017",1250.3,1172,1183.3,1171.5,0.50K,1.21%
"Jan 04, 2017",1235.3,1156.3,1165,1156.3,0.04K,0.19%
"Jan 03, 2017",1232.9,1155.2,1160.8,1146.5,0.05K,7.11%
"Jan 02, 2017",1151.05,1151,1153.25,1150,-,-5.86%
"Dec 30, 2016",1222.7,1162,1162,1151,0.02K,-0.54%
"Dec 29, 2016",1229.4,1143.8,1158.8,1143.6,0.95K,1.42%
"Dec 28, 2016",1212.2,1141.2,1141.2,1138,0.21K,0.17%
"Dec 27, 2016",1210.1,1134.3,1142.2,1134.3,0.08K,6.66%
"Dec 26, 2016",1134.55,1135,1136.05,1134,-,-0.04%
"Dec 25, 2016",1135,1135,1135,1135,-,-5.81%
"Dec 23, 2016",1205,1130.9,1132.8,1130.3,0.07K,0.25%
"Dec 22, 2016",1202,1131.2,1132.8,1128.3,0.10K,-0.22%
"Dec 21, 2016",1204.7,1136.1,1136.1,1130,0.05K,-0.04%
"Dec 20, 2016",1205.2,1133.5,1133.5,1126.5,0.05K,-0.73%
"Dec 19, 2016",1214.1,1139.4,1140.7,1137.9,0.25K,0.41%
"Dec 16, 2016",1209.1,1126.9,1140.9,1126.9,0.15K,0.65%
"Dec 15, 2016",1201.3,1139.8,1143.3,1123.9,0.24K,-2.18%
"Dec 14, 2016",1228.1,1159.8,1164,1142,0.49K,0.38%
"Dec 13, 2016",1223.4,1163.5,1164,1155.4,0.64K,-0.54%
"Dec 12, 2016",1230.1,1158.3,1163.9,1153,0.33K,0.35%
"Dec 09, 2016",1225.8,1166.6,1168.8,1156,0.37K,-0.84%
"Dec 08, 2016",1236.2,1173.8,1177.8,1169.1,0.32K,-0.34%
"Dec 07, 2016",1240.4,1167.7,1178.5,1166.4,0.18K,1.11%
"Dec 06, 2016",1226.8,1170.9,1174.5,1167.1,0.65K,-0.54%
"Dec 05, 2016",1233.5,1181.8,1186.7,1157,0.36K,-0.06%
"Dec 02, 2016",1234.2,1172.3,1177.3,1166.4,1.52K,0.71%
"Dec 01, 2016",1225.5,1172.7,1174.6,1160,1.59K,-0.38%
"Nov 30, 2016",1230.2,1187.1,1193.3,1167.9,7.16K,-1.37%
"Nov 29, 2016",1247.3,1193.2,1194.8,1179.4,42.12K,-0.25%
"Nov 28, 2016",1250.4,1188,1190.2,1188,0.02K,1.06%
"Nov 25, 2016",1237.3,1177,1189.3,1177,0.01K,4.37%
"Nov 24, 2016",1185.55,1189.2,1190.3,1179.75,-,-5.06%
"Nov 23, 2016",1248.7,1212.8,1213.8,1186.8,0.31K,-1.66%
"Nov 22, 2016",1269.8,1210.4,1211.1,1207.6,0.02K,0.09%
"Nov 21, 2016",1268.6,1209.6,1209.6,1209.6,-,0.03%
"Nov 18, 2016",1268.2,1211.9,1211.9,1207.2,0.61K,-0.58%
"Nov 17, 2016",1275.6,1224.6,1225,1211,1.14K,-0.51%
"Nov 16, 2016",1282.1,1229.3,1229.3,1223,0.07K,-0.05%
"Nov 15, 2016",1282.7,1224.3,1226,1222.5,0.02K,0.31%
"Nov 14, 2016",1278.7,1227.8,1229.5,1210.4,0.22K,0.27%
"Nov 11, 2016",1275.3,1253.7,1258.7,1219.1,0.60K,-3.33%
"Nov 10, 2016",1319.2,1274.4,1287.5,1253.3,0.06K,-0.69%
"Nov 09, 2016",1328.3,1272.2,1318.6,1270,0.11K,-0.04%
"Nov 08, 2016",1328.8,1284.1,1289.4,1273.2,0.05K,-0.32%
"Nov 07, 2016",1333,1292,1294.5,1280.2,0.03K,-1.86%
"Nov 04, 2016",1358.3,1300,1300,1296.7,0.01K,0.14%
"Nov 03, 2016",1356.4,1296.4,1303.1,1287.3,0.07K,-0.31%
"Nov 02, 2016",1360.6,1288.3,1307,1288.3,0.03K,1.49%
"Nov 01, 2016",1340.6,1279.3,1290.7,1279,0.05K,1.12%
"Oct 31, 2016",1325.8,1276.6,1276.6,1272.2,0.06K,-0.26%
"Oct 28, 2016",1329.2,1270.3,1281.5,1262,0.56K,0.54%
"Oct 27, 2016",1322.1,1269.4,1269.4,1269.4,0.07K,0.39%
"Oct 26, 2016",1316.9,1274,1274,1270,0.28K,-0.53%
"Oct 25, 2016",1323.9,1264.1,1274.1,1264.1,0.06K,0.98%
"Oct 24, 2016",1311,1269.2,1269.2,1261.8,0.04K,-0.44%
"Oct 21, 2016",1316.8,1265.9,1265.9,1265.9,0.22K,-0.04%
"Oct 20, 2016",1317.3,1270,1270.5,1265.5,0.42K,-0.13%
"Oct 19, 2016",1319,1262.9,1271.5,1262.9,0.22K,0.51%
"Oct 18, 2016",1312.3,1260.9,1261.7,1260.9,0.01K,0.52%
"Oct 17, 2016",1305.5,1249.9,1255,1249.9,0.04K,0.11%
"Oct 14, 2016",1304.1,1253.9,1253.9,1250.6,0.31K,-0.15%
"Oct 13, 2016",1306,1258.7,1259,1255.2,0.32K,0.35%
"Oct 12, 2016",1301.4,1251.7,1254,1251.7,0.13K,-0.14%
"Oct 11, 2016",1303.2,1258.9,1258.9,1253.8,0.03K,-0.34%
"Oct 10, 2016",1307.6,1258.8,1260.4,1256.9,0.03K,0.72%
"Oct 07, 2016",1298.2,1253.9,1263.6,1249.5,0.17K,-0.08%
"Oct 06, 2016",1299.2,1265.3,1265.3,1249.9,0.11K,-1.20%
"Oct 05, 2016",1315,1272.1,1274,1261.3,0.25K,-0.06%
"Oct 04, 2016",1315.8,1307.6,1310.2,1266.3,1.89K,-3.22%
"Oct 03, 2016",1359.6,1313.5,1316.8,1308.2,0.30K,-0.33%
"Sep 30, 2016",1364.1,1320.6,1327.7,1312.9,0.87K,-0.63%
"Sep 29, 2016",1372.8,1321.2,1325,1314.7,6.11K,0.18%
"Sep 28, 2016",1370.4,1319.4,1319.4,1319.4,0.10K,-0.54%
"Sep 27, 2016",1377.8,1328,1328.7,1327.9,0.05K,-1.01%
"Sep 26, 2016",1391.8,1335.2,1341.8,1335.2,0.02K,0.20%
"Sep 23, 2016",1389,1337.2,1337.2,1337.2,0.04K,-0.22%
"Sep 22, 2016",1392.1,1338.6,1338.6,1338.2,0.02K,0.83%
"Sep 21, 2016",1380.7,1326.3,1326.3,1324,0.08K,0.99%
"Sep 20, 2016",1367.1,1313.7,1313.7,1313.7,0.10K,0.03%
"Sep 19, 2016",1366.7,1313.5,1313.5,1313.5,0.02K,0.54%
"Sep 16, 2016",1359.4,1312.2,1312.6,1311.9,0.00K,-0.57%
"Sep 15, 2016",1367.2,1320.7,1320.7,1310.8,0.04K,-0.61%
"Sep 14, 2016",1375.6,1319.2,1322.3,1319.2,0.07K,0.18%
"Sep 13, 2016",1373.1,1324.6,1324.6,1315,0.08K,-0.26%
"Sep 12, 2016",1376.7,1327,1329.3,1319.9,0.18K,-0.63%
"Sep 09, 2016",1385.4,1338.5,1338.5,1328,0.04K,-0.51%
"Sep 08, 2016",1392.5,1344.8,1345.4,1335.7,0.03K,-0.49%
"Sep 07, 2016",1399.4,1348.4,1350.5,1343.9,0.01K,-0.29%
"Sep 06, 2016",1403.4,1323.3,1347.2,1323.2,0.05K,5.43%
"Sep 05, 2016",1331.1,1326.35,1332.15,1325.55,-,0.37%
"Sep 04, 2016",1326.25,1328.2,1328.75,1326.15,-,-3.73%
"Sep 02, 2016",1377.6,1309.6,1326.7,1309.2,0.06K,0.93%
"Sep 01, 2016",1364.9,1305.3,1313.1,1301.5,0.23K,0.36%
"Aug 31, 2016",1360,1310.3,1313.7,1306.3,0.21K,-0.48%
"Aug 30, 2016",1366.6,1322,1322.1,1308,0.71K,-0.72%
"Aug 29, 2016",1376.5,1315,1323,1315,0.04K,0.09%
"Aug 26, 2016",1375.3,1323.8,1340.5,1320.1,0.14K,-0.06%
"Aug 25, 2016",1376.1,1321.4,1324,1317,0.06K,-0.46%
"Aug 24, 2016",1382.5,1337.2,1337.2,1322.9,0.26K,-1.24%
"Aug 23, 2016",1399.9,1337,1341.2,1334.3,0.55K,0.19%
"Aug 22, 2016",1397.3,1334.4,1337.7,1333.3,0.12K,-0.20%
"Aug 19, 2016",1400.1,1350.1,1350.1,1338.6,0.20K,-0.79%
"Aug 18, 2016",1411.2,1351.3,1354.4,1348.2,0.14K,0.61%
"Aug 17, 2016",1402.7,1345.5,1347.3,1338.6,0.14K,-0.60%
"Aug 16, 2016",1411.1,1342.2,1355,1341,0.34K,0.60%
"Aug 15, 2016",1402.7,1336.5,1340.6,1333.6,0.06K,0.27%
"Aug 12, 2016",1398.9,1336.8,1351.8,1333.2,0.11K,-0.51%
"Aug 11, 2016",1406.1,1341.6,1350.4,1334.8,0.67K,-0.11%
"Aug 10, 2016",1407.7,1344.8,1354.2,1344.7,0.11K,0.36%
"Aug 09, 2016",1402.7,1331.8,1339.4,1328.5,0.62K,0.38%
"Aug 08, 2016",1397.4,1330,1335.4,1327.8,0.59K,-0.19%
"Aug 05, 2016",1400,1357.6,1360.8,1333.7,1.11K,-1.41%
"Aug 04, 2016",1420,1354.4,1361.6,1347,0.38K,0.28%
"Aug 03, 2016",1416,1362.4,1364.7,1353.3,0.72K,-0.39%
"Aug 02, 2016",1421.5,1352.1,1366,1346.6,2.94K,0.94%
"Aug 01, 2016",1408.3,1348.8,1353.5,1345.6,1.26K,0.04%
"Jul 29, 2016",1407.8,1333.2,1353.3,1325.8,6.08K,1.22%
"Jul 28, 2016",1390.9,1339.5,1344.3,1330.1,56.91K,0.49%
"Jul 27, 2016",1384.1,1326,1326.3,1326,0.00K,0.65%
"Jul 26, 2016",1375.2,1315.2,1320.3,1315.2,0.06K,0.09%
"Jul 25, 2016",1373.9,1315.7,1318.1,1313.8,0.55K,-0.30%
"Jul 22, 2016",1378.1,1330.7,1330.7,1320.4,0.06K,-0.48%
"Jul 21, 2016",1384.8,1312.8,1329.5,1312.8,0.32K,0.91%
"Jul 20, 2016",1372.3,1331,1337.5,1315.5,0.75K,-0.91%
"Jul 19, 2016",1384.9,1386,1386.5,1386,0.00K,0.38%
"Jul 18, 2016",1379.7,1327.5,1335,1326.2,0.05K,0.14%
"Jul 15, 2016",1377.8,1333.7,1333.7,1322.9,0.05K,-0.30%
"Jul 14, 2016",1382,1341.4,1341.4,1322.7,0.02K,-0.81%
"Jul 13, 2016",1393.3,1341.5,1341.5,1336.7,0.01K,0.60%
"Jul 12, 2016",1385,1353.6,1356,1330.3,0.25K,-1.47%
"Jul 11, 2016",1405.6,1371.7,1371.8,1353,0.03K,-0.05%
"Jul 08, 2016",1406.3,1361.3,1365.8,1335,0.25K,-0.21%
"Jul 07, 2016",1409.3,1366.8,1368.6,1350.5,0.21K,-0.49%
"Jul 06, 2016",1416.3,1359,1374.9,1359,0.13K,0.60%
"Jul 05, 2016",1407.9,1342.2,1356.8,1339.7,0.09K,4.13%
"Jul 04, 2016",1352,1345,1360.15,1343,-,0.48%
"Jul 03, 2016",1345.5,1344.5,1347.55,1338.85,-,-3.05%
"Jul 01, 2016",1387.8,1381.5,1381.5,1381.5,0.00K,1.41%
"Jun 30, 2016",1368.5,1315.8,1323.5,1314.5,0.56K,-0.47%
"Jun 29, 2016",1374.9,1311.6,1327.4,1311.6,0.41K,0.67%
"Jun 28, 2016",1365.7,1314.8,1315.6,1314.1,0.02K,-0.48%
"Jun 27, 2016",1372.3,1330,1331.7,1320,0.09K,0.15%
"Jun 24, 2016",1370.3,1253.7,1355.6,1253.7,0.69K,4.51%
"Jun 23, 2016",1311.2,1263.4,1270.5,1255.2,0.22K,-0.33%
"Jun 22, 2016",1315.6,1267,1269.2,1264.9,0.05K,-0.19%
"Jun 21, 2016",1318.1,1293.9,1293.9,1266.3,0.13K,-1.47%
"Jun 20, 2016",1337.7,1288.9,1291.2,1280.3,0.15K,0.04%
"Jun 17, 2016",1337.1,1280.3,1300.1,1280.3,0.13K,-0.20%
"Jun 16, 2016",1339.8,1296.3,1316.4,1281.1,0.25K,0.80%
"Jun 15, 2016",1329.2,1284.6,1296.2,1278.8,0.16K,0.01%
"Jun 14, 2016",1329.1,1281.8,1289.7,1277.8,0.55K,-0.19%
"Jun 13, 2016",1331.6,1276.2,1287.3,1273,0.33K,0.80%
"Jun 10, 2016",1321,1267.6,1278,1265.3,0.40K,0.25%
"Jun 09, 2016",1317.7,1262.5,1271.4,1258.1,0.38K,0.80%
"Jun 08, 2016",1307.3,1247.6,1264,1247.3,0.41K,1.18%
"Jun 07, 2016",1292.1,1244,1244.9,1236.5,0.28K,-0.05%
"Jun 06, 2016",1292.7,1244.4,1247.3,1240,1.14K,0.37%
"Jun 03, 2016",1287.9,1209.1,1244.5,1206.4,1.62K,2.36%
"Jun 02, 2016",1258.2,1212.4,1217,1209.6,1.63K,-0.18%
