Date,Price,Open,High,Low,Vol,Change,left,right,Volume
"Apr 10, 2020",6863.1,7289,7294.4,6756.1,1.37M,-5.84%,1.37,M,1370000
"Apr 09, 2020",7289,7361.1,7361.1,7140.3,963.55K,-0.98%,963.55,K,963550
"Apr 08, 2020",7361.2,7185.6,7396.1,7153.1,983.94K,2.45%,983.94,K,983940
"Apr 07, 2020",7185.2,7332.3,7440.3,7101.7,1.32M,-2.01%,1.32,M,1320000
"Apr 06, 2020",7332.3,6772.8,7335,6770.1,1.53M,8.26%,1.53,M,1530000
"Apr 05, 2020",6772.7,6857.5,6889.4,6686,842.33K,-1.23%,842.33,K,842330
"Apr 04, 2020",6857.4,6735.9,6958.6,6679.1,1.05M,1.80%,1.05,M,1050000
"Apr 03, 2020",6735.9,6799.9,7026.3,6623.6,1.35M,-0.95%,1.35,M,1350000
"Apr 02, 2020",6800.5,6638.8,7182.7,6567.9,1.74M,2.44%,1.74,M,1740000
"Apr 01, 2020",6638.5,6412.4,6661.3,6157.4,1.40M,3.52%,1.4,M,1400000
"Mar 31, 2020",6412.5,6391.1,6513.1,6346.3,1.05M,0.34%,1.05,M,1050000
"Mar 30, 2020",6391,5890.4,6576.5,5872.5,1.43M,8.50%,1.43,M,1430000
"Mar 29, 2020",5890.4,6233.2,6258.8,5889.3,916.17K,-5.51%,916.17,K,916170
"Mar 28, 2020",6233.7,6373.4,6374.3,6046.5,1.26M,-2.19%,1.26,M,1260000
"Mar 27, 2020",6373.4,6725.5,6813.7,6322.3,1.16M,-5.23%,1.16,M,1160000
"Mar 26, 2020",6725.1,6677.9,6772.9,6541.7,1.18M,0.69%,1.18,M,1180000
"Mar 25, 2020",6678.9,6744.8,6930.2,6474.6,1.52M,-0.97%,1.52,M,1520000
"Mar 24, 2020",6744.6,6468.8,6814.2,6380.8,1.73M,4.26%,1.73,M,1730000
"Mar 23, 2020",6468.9,5822,6564.7,5710.8,1.88M,11.11%,1.88,M,1880000
"Mar 22, 2020",5822.1,6186.9,6394.4,5771.2,1.48M,-5.89%,1.48,M,1480000
"Mar 21, 2020",6186.2,6205.6,6438.3,5887,1.64M,-0.31%,1.64,M,1640000
"Mar 20, 2020",6205.3,6171.6,6858.1,5748.2,2.22M,0.54%,2.22,M,2220000
"Mar 19, 2020",6172,5359.2,6379.5,5256,2.18M,15.12%,2.18,M,2180000
"Mar 18, 2020",5361.4,5260.7,5373.1,5020.9,1.80M,1.91%,1.8,M,1800000
"Mar 17, 2020",5261.1,5030.2,5432.8,4946.5,1.89M,4.59%,1.89,M,1890000
"Mar 16, 2020",5030,5366.4,5369.3,4477.7,2.55M,-6.27%,2.55,M,2550000
"Mar 15, 2020",5366.3,5182.9,5863.3,5120.6,1.61M,3.54%,1.61,M,1610000
"Mar 14, 2020",5182.7,5589.4,5634.9,5072.2,1.69M,-7.19%,1.69,M,1690000
"Mar 13, 2020",5584.3,4815.2,5934.3,3869.5,4.17M,15.71%,4.17,M,4170000
"Mar 12, 2020",4826,7935.2,7963.1,4546.6,3.22M,-39.18%,3.22,M,3220000
"Mar 11, 2020",7935.1,7892.1,7976.5,7606,1.10M,0.56%,1.1,M,1100000
"Mar 10, 2020",7891.2,7933,8145.5,7740.2,1.20M,-0.53%,1.2,M,1200000
"Mar 09, 2020",7933,8035.8,8158.8,7648.7,1.54M,-1.26%,1.54,M,1540000
"Mar 08, 2020",8034.1,8887.8,8888,8015.3,1.11M,-9.61%,1.11,M,1110000
"Mar 07, 2020",8887.8,9134.2,9180.8,8848.7,750.65K,-2.70%,750.65,K,750650
"Mar 06, 2020",9134.8,9060.6,9165.2,9004.9,1.04M,0.82%,1.04,M,1040000
"Mar 05, 2020",9060.3,8757.9,9147.3,8751.5,950.76K,3.45%,950.76,K,950760
"Mar 04, 2020",8757.9,8761.3,8840.3,8679.7,759.69K,-0.04%,759.69,K,759690
"Mar 03, 2020",8761.4,8906.1,8911.7,8669.3,1.01M,-1.61%,1.01,M,1010000
"Mar 02, 2020",8904.8,8537.5,8961.8,8503.1,1.02M,4.27%,1.02,M,1020000
"Mar 01, 2020",8540,8543.8,8737.2,8437.2,784.05K,-0.04%,784.05,K,784050
"Feb 29, 2020",8543.7,8697.1,8793.7,8539.8,683.44K,-1.77%,683.44,K,683440
"Feb 28, 2020",8697.5,8820.1,8898.7,8451.9,1.08M,-1.37%,1.08,M,1080000
"Feb 27, 2020",8818.6,8800.1,8968.3,8538.5,1.13M,0.21%,1.13,M,1130000
"Feb 26, 2020",8800.3,9317.1,9368.1,8672,1.32M,-5.55%,1.32,M,1320000
"Feb 25, 2020",9317.2,9662.6,9672.3,9269.8,937.97K,-3.57%,937.97,K,937970
"Feb 24, 2020",9662.7,9943.2,9981,9507,980.00K,-2.82%,980,K,980000
"Feb 23, 2020",9942.7,9655.6,9965.6,9653.4,775.88K,2.97%,775.88,K,775880
"Feb 22, 2020",9655.7,9684.5,9706.5,9569.8,589.88K,-0.30%,589.88,K,589880
"Feb 21, 2020",9684.5,9602.2,9747.1,9574.5,716.61K,0.85%,716.61,K,716610
"Feb 20, 2020",9602.4,9611.9,9681.4,9448.9,870.80K,-0.07%,870.8,K,870800
"Feb 19, 2020",9609.4,10158.6,10230.9,9424.3,905.95K,-5.40%,905.95,K,905950
"Feb 18, 2020",10158.4,9701.5,10230.1,9601.6,945.91K,4.71%,945.91,K,945910
"Feb 17, 2020",9701.4,9931.7,9951.5,9468.9,961.88K,-2.32%,961.88,K,961880
"Feb 16, 2020",9932.3,9907.4,10056.4,9654.9,808.91K,0.25%,808.91,K,808910
"Feb 15, 2020",9907.7,10336,10369.8,9831.7,808.81K,-4.12%,808.81,K,808810
"Feb 14, 2020",10333,10235.5,10372.4,10125.2,732.51K,0.96%,732.51,K,732510
"Feb 13, 2020",10235.1,10321.9,10482.6,10116.9,940.30K,-0.80%,940.3,K,940300
"Feb 12, 2020",10317.7,10229.3,10435.6,10229.3,803.25K,0.86%,803.25,K,803250
"Feb 11, 2020",10229.5,9854,10314.1,9725.1,791.28K,3.81%,791.28,K,791280
"Feb 10, 2020",9854.1,10151.5,10181.7,9774.8,781.22K,-2.93%,781.22,K,781220
"Feb 09, 2020",10151.5,9895.4,10157.1,9882.7,617.35K,2.59%,617.35,K,617350
"Feb 08, 2020",9895.5,9817.3,9931.2,9673.2,551.31K,0.78%,551.31,K,551310
"Feb 07, 2020",9818.6,9771.9,9872.5,9738.7,608.96K,0.48%,608.96,K,608960
"Feb 06, 2020",9772,9611.8,9854.9,9536.1,778.67K,1.67%,778.67,K,778670
"Feb 05, 2020",9611.8,9194.1,9726.8,9179.9,771.46K,4.54%,771.46,K,771460
"Feb 04, 2020",9193.9,9296.5,9347.5,9193.9,651.68K,-1.10%,651.68,K,651680
"Feb 03, 2020",9296.6,9334.6,9582.8,9243.1,701.39K,-0.41%,701.39,K,701390
"Feb 02, 2020",9334.9,9381.5,9465.4,9183.1,683.37K,-0.50%,683.37,K,683370
"Feb 01, 2020",9381.6,9349.3,9458.8,9301.5,458.42K,0.35%,458.42,K,458420
"Jan 31, 2020",9349.1,9508.3,9525,9222.3,633.37K,-1.66%,633.37,K,633370
"Jan 30, 2020",9507.3,9299.1,9569,9209.2,765.21K,2.24%,765.21,K,765210
"Jan 29, 2020",9298.9,9377.3,9428.7,9250.9,749.88K,-0.84%,749.88,K,749880
"Jan 28, 2020",9377.3,8866.6,9389.5,8866.6,954.20K,5.76%,954.2,K,954200
"Jan 27, 2020",8866.6,8608.1,8983.1,8585.6,706.45K,3.01%,706.45,K,706450
"Jan 26, 2020",8607.8,8341.6,8607.8,8304.9,468.34K,3.19%,468.34,K,468340
"Jan 25, 2020",8341.6,8439.9,8447.6,8277.2,444.00K,-1.17%,444,K,444000
"Jan 24, 2020",8439.9,8404.9,8522,8242.6,617.02K,0.41%,617.02,K,617020
"Jan 23, 2020",8405.1,8678.5,8687.3,8309.6,722.67K,-3.15%,722.67,K,722670
"Jan 22, 2020",8678.5,8733,8805.4,8610.8,509.06K,-0.62%,509.06,K,509060
"Jan 21, 2020",8732.6,8642,8770.3,8524,540.20K,1.05%,540.2,K,540200
"Jan 20, 2020",8641.9,8705.7,8740.1,8539.2,599.06K,-0.74%,599.06,K,599060
"Jan 19, 2020",8706.2,8916.3,9183.7,8552.8,975.01K,-2.36%,975.01,K,975010
"Jan 18, 2020",8916.3,8913,8982.3,8814.6,627.74K,0.04%,627.74,K,627740
"Jan 17, 2020",8913.1,8726.7,9005.1,8675.9,794.11K,2.13%,794.11,K,794110
"Jan 16, 2020",8726.9,8818.1,8850,8605.8,748.32K,-1.04%,748.32,K,748320
"Jan 15, 2020",8818.3,8827.9,8904,8615.5,1.17M,-0.12%,1.17,M,1170000
"Jan 14, 2020",8829.2,8111.2,8898.7,8111.2,1.48M,8.85%,1.48,M,1480000
"Jan 13, 2020",8111.4,8188.3,8196.7,8068.4,610.66K,-0.93%,610.66,K,610660
"Jan 12, 2020",8187.6,8023.3,8189.9,7973.1,595.22K,2.04%,595.22,K,595220
"Jan 11, 2020",8024.1,8187.8,8262.9,8008.4,776.75K,-1.99%,776.75,K,776750
"Jan 10, 2020",8187.1,7842.5,8187.4,7697.7,1.05M,4.40%,1.05,M,1050000
"Jan 09, 2020",7842.4,8060,8065.9,7779.2,786.50K,-2.70%,786.5,K,786500
"Jan 08, 2020",8059.6,8154.2,8436.4,7900.8,1.19M,-1.18%,1.19,M,1190000
"Jan 07, 2020",8155.7,7759.1,8182,7754.1,1.01M,5.11%,1.01,M,1010000
"Jan 06, 2020",7759.1,7372.6,7783.1,7366.7,786.75K,5.24%,786.75,K,786750
"Jan 05, 2020",7372.5,7376.8,7501,7345.6,628.14K,-0.06%,628.14,K,628140
"Jan 04, 2020",7376.8,7345.1,7433.1,7291.4,523.91K,0.46%,523.91,K,523910
"Jan 03, 2020",7343.1,6967.1,7402.9,6884.1,936.29K,5.40%,936.29,K,936290
"Jan 02, 2020",6967,7199.7,7209.6,6901.4,632.78K,-3.23%,632.78,K,632780
"Jan 01, 2020",7199.8,7196.4,7259.4,7180,420.28K,0.05%,420.28,K,420280
"Dec 31, 2019",7196.4,7261.5,7331,7167.4,586.60K,-0.90%,586.6,K,586600
"Dec 30, 2019",7261.8,7397.5,7420.9,7244.1,606.11K,-1.84%,606.11,K,606110
"Dec 29, 2019",7397.5,7321.6,7518.9,7303,611.69K,1.04%,611.69,K,611690
"Dec 28, 2019",7321.5,7261.9,7375.9,7256.5,610.96K,0.82%,610.96,K,610960
"Dec 27, 2019",7261.7,7210.8,7293.8,7128.5,718.07K,0.70%,718.07,K,718070
"Dec 26, 2019",7210.9,7225,7414.3,7177.3,795.09K,-0.19%,795.09,K,795090
"Dec 25, 2019",7224.8,7268.3,7542.4,7150.9,625.41K,-0.60%,625.41,K,625410
"Dec 24, 2019",7268.3,7322.4,7433.2,7185.7,785.54K,-0.74%,785.54,K,785540
"Dec 23, 2019",7322.8,7496.2,7684,7276.2,952.16K,-2.31%,952.16,K,952160
"Dec 22, 2019",7495.8,7156.3,7501.1,7142,677.94K,4.74%,677.94,K,677940
"Dec 21, 2019",7156.2,7196.4,7197.6,7129.6,468.74K,-0.56%,468.74,K,468740
"Dec 20, 2019",7196.4,7165.5,7218.4,7107.7,627.04K,0.43%,627.04,K,627040
"Dec 19, 2019",7165.5,7276.4,7354,7039.3,778.72K,-1.52%,778.72,K,778720
"Dec 18, 2019",7276,6613.5,7387.7,6462.2,1.14M,10.02%,1.14,M,1140000
"Dec 17, 2019",6613.3,6903.5,6943.5,6575,894.55K,-4.20%,894.55,K,894550
"Dec 16, 2019",6903.5,7128.5,7153.1,6864.6,689.56K,-3.16%,689.56,K,689560
"Dec 15, 2019",7128.5,7080.8,7175.8,7033.8,492.58K,0.67%,492.58,K,492580
"Dec 14, 2019",7080.8,7255.2,7267.4,7043.3,524.56K,-2.40%,524.56,K,524560
"Dec 13, 2019",7255.2,7208.4,7288,7200.3,503.49K,0.65%,503.49,K,503490
"Dec 12, 2019",7208,7208,7272.4,7124.6,611.80K,0.00%,611.8,K,611800
"Dec 11, 2019",7208,7235.8,7284.4,7168.8,518.40K,-0.38%,518.4,K,518400
"Dec 10, 2019",7235.7,7356.2,7400.3,7192.1,609.50K,-1.63%,609.5,K,609500
"Dec 09, 2019",7355.8,7524.8,7626,7321.6,648.66K,-2.24%,648.66,K,648660
"Dec 08, 2019",7524.4,7510.8,7576.4,7416.7,499.04K,0.18%,499.04,K,499040
"Dec 07, 2019",7510.9,7530.4,7595.7,7489.6,557.14K,-0.26%,557.14,K,557140
"Dec 06, 2019",7530.8,7399.2,7552.1,7329.8,706.10K,1.78%,706.1,K,706100
"Dec 05, 2019",7399.2,7204.6,7476.3,7184,780.78K,2.70%,780.78,K,780780
"Dec 04, 2019",7204.4,7291.9,7702.2,7113.6,971.75K,-1.20%,971.75,K,971750
"Dec 03, 2019",7291.8,7298.1,7389.4,7227.1,548.77K,-0.09%,548.77,K,548770
"Dec 02, 2019",7298.2,7395.9,7433.8,7173.6,687.78K,-1.33%,687.78,K,687780
"Dec 01, 2019",7396.4,7546.5,7546.5,7244.4,777.00K,-1.99%,777,K,777000
"Nov 30, 2019",7546.6,7742.7,7787.7,7472.7,650.60K,-2.53%,650.6,K,650600
"Nov 29, 2019",7742.7,7426.6,7825.3,7412.3,766.71K,4.26%,766.71,K,766710
"Nov 28, 2019",7426.7,7510.6,7639.5,7380.6,737.58K,-1.12%,737.58,K,737580
"Nov 27, 2019",7510.6,7162.8,7636.9,6875.4,996.49K,4.86%,996.49,K,996490
"Nov 26, 2019",7162.8,7115.5,7329.5,7045.1,844.27K,0.66%,844.27,K,844270
"Nov 25, 2019",7115.6,6924.7,7352.8,6534.8,1.29M,2.76%,1.29,M,1290000
"Nov 24, 2019",6924.7,7325,7344.1,6894.9,904.50K,-5.45%,904.5,K,904500
"Nov 23, 2019",7324.1,7271.6,7342.5,7093.7,783.18K,0.71%,783.18,K,783180
"Nov 22, 2019",7272.5,7627.9,7700.9,6818.5,1.41M,-4.66%,1.41,M,1410000
"Nov 21, 2019",7627.9,8099.4,8129.6,7519.7,891.50K,-5.82%,891.5,K,891500
"Nov 20, 2019",8099.3,8145.7,8223,8074.2,607.27K,-0.57%,607.27,K,607270
"Nov 19, 2019",8145.7,8207.7,8245.6,8032.8,654.27K,-0.76%,654.27,K,654270
"Nov 18, 2019",8208.4,8510.3,8516.3,8110.4,692.60K,-3.54%,692.6,K,692600
"Nov 17, 2019",8509.8,8497.4,8631.7,8413,531.22K,0.15%,531.22,K,531220
"Nov 16, 2019",8497.3,8476.2,8532.8,8450.7,471.16K,0.25%,471.16,K,471160
"Nov 15, 2019",8476.3,8660.8,8761.8,8437.1,653.71K,-2.13%,653.71,K,653710
"Nov 14, 2019",8661.2,8782.9,8799.8,8615.8,515.43K,-1.39%,515.43,K,515430
"Nov 13, 2019",8783.1,8813.2,8829.7,8721.1,454.33K,-0.33%,454.33,K,454330
"Nov 12, 2019",8812.6,8737.4,8841.2,8615.7,575.16K,0.87%,575.16,K,575160
"Nov 11, 2019",8736.9,9036.9,9066.4,8649.4,601.16K,-3.32%,601.16,K,601160
"Nov 10, 2019",9036.8,8804.7,9092.9,8763.5,581.57K,2.64%,581.57,K,581570
"Nov 09, 2019",8804.5,8778.1,8877.5,8746.9,512.02K,0.30%,512.02,K,512020
"Nov 08, 2019",8778.2,9223.6,9254.8,8722.4,791.79K,-4.83%,791.79,K,791790
"Nov 07, 2019",9223.5,9339.2,9367,9130,603.54K,-1.24%,603.54,K,603540
"Nov 06, 2019",9338.9,9311.2,9424.6,9262.7,578.03K,0.30%,578.03,K,578030
"Nov 05, 2019",9310.8,9396.1,9452.7,9193.9,653.42K,-0.91%,653.42,K,653420
"Nov 04, 2019",9396.4,9198.7,9500.4,9134.1,681.01K,2.15%,681.01,K,681010
"Nov 03, 2019",9198.3,9300.5,9359.1,9095,536.56K,-1.10%,536.56,K,536560
"Nov 02, 2019",9300.6,9230.3,9356.7,9201.2,570.74K,0.76%,570.74,K,570740
"Nov 01, 2019",9230.1,9153.1,9270.4,9057.2,689.65K,0.85%,689.65,K,689650
"Oct 31, 2019",9152.6,9157.9,9378.9,8959.6,798.93K,-0.06%,798.93,K,798930
"Oct 30, 2019",9157.9,9411.3,9411.3,9018.4,789.73K,-2.69%,789.73,K,789730
"Oct 29, 2019",9411.3,9206.5,9531.3,9125.3,918.48K,2.22%,918.48,K,918480
"Oct 28, 2019",9207.2,9530.1,9866.9,9202.5,1.04M,-3.38%,1.04,M,1040000
"Oct 27, 2019",9529.6,9230.6,9773.2,9081,1.16M,3.24%,1.16,M,1160000
"Oct 26, 2019",9230.6,8658.4,10540,8061.8,1.78M,6.61%,1.78,M,1780000
"Oct 25, 2019",8658.3,7422.8,8697.7,7404.9,1.18M,16.65%,1.18,M,1180000
"Oct 24, 2019",7422.7,7476.8,7501.5,7366.3,586.49K,-0.73%,586.49,K,586490
"Oct 23, 2019",7477,8031,8055,7329.2,892.08K,-6.90%,892.08,K,892080
"Oct 22, 2019",8031.4,8207.4,8289.1,8017.7,570.39K,-2.15%,570.39,K,570390
"Oct 21, 2019",8208.2,8224.1,8315.3,8155.7,489.40K,-0.18%,489.4,K,489400
"Oct 20, 2019",8223.4,7957.4,8288.5,7889.6,513.91K,3.34%,513.91,K,513910
"Oct 19, 2019",7957.3,7948.3,8060.2,7892.4,428.83K,0.11%,428.83,K,428830
"Oct 18, 2019",7948.5,8073.3,8116.4,7842,505.79K,-1.55%,505.79,K,505790
"Oct 17, 2019",8073.3,8000.4,8118.2,7944.4,444.95K,0.91%,444.95,K,444950
"Oct 16, 2019",8000.4,8167.1,8185.9,7929.8,538.92K,-2.04%,538.92,K,538920
"Oct 15, 2019",8167.2,8353.4,8400.2,8139.5,469.73K,-2.23%,469.73,K,469730
"Oct 14, 2019",8353.3,8281.3,8374.3,8222.2,505.02K,0.87%,505.02,K,505020
"Oct 13, 2019",8281.5,8304.3,8450.2,8190.6,419.87K,-0.28%,419.87,K,419870
"Oct 12, 2019",8304.4,8267.6,8394.8,8260.9,424.02K,0.44%,424.02,K,424020
"Oct 11, 2019",8267.8,8562.2,8751.1,8249.7,667.86K,-3.44%,667.86,K,667860
"Oct 10, 2019",8562.3,8566.8,8638.5,8438.7,511.46K,-0.05%,511.46,K,511460
"Oct 09, 2019",8566.7,8180.1,8655.9,8122.7,636.43K,4.69%,636.43,K,636430
"Oct 08, 2019",8182.9,8198.5,8323.1,8118.1,469.04K,-0.19%,469.04,K,469040
"Oct 07, 2019",8198.6,7882.6,8293.5,7797,604.74K,4.02%,604.74,K,604740
"Oct 06, 2019",7881.9,8127.3,8145.5,7834.9,448.80K,-3.02%,448.8,K,448800
"Oct 05, 2019",8127.3,8148,8185.1,8030.6,360.92K,-0.25%,360.92,K,360920
"Oct 04, 2019",8148.1,8227.6,8233.6,8041.4,416.92K,-0.96%,416.92,K,416920
"Oct 03, 2019",8226.9,8363.6,8391.7,8090.1,460.97K,-1.64%,460.97,K,460970
"Oct 02, 2019",8364.1,8302.7,8374,8167.7,405.86K,0.74%,405.86,K,405860
"Oct 01, 2019",8302.7,8285,8486.2,8187.9,533.95K,0.22%,533.95,K,533950
"Sep 30, 2019",8284.3,8048.9,8318.5,7749,600.26K,2.92%,600.26,K,600260
"Sep 29, 2019",8049.1,8208,8226.8,7922.1,418.48K,-1.94%,418.48,K,418480
"Sep 28, 2019",8208.5,8184.5,8297.2,8031.1,457.79K,0.29%,457.79,K,457790
"Sep 27, 2019",8184.9,8063.8,8257.4,7882.1,561.40K,1.50%,561.4,K,561400
"Sep 26, 2019",8063.8,8432.5,8463.1,7773.6,731.03K,-4.37%,731.03,K,731030
"Sep 25, 2019",8432.4,8512.3,8729.8,8245.1,696.11K,-0.96%,696.11,K,696110
"Sep 24, 2019",8513.9,9702.7,9793.8,8069.4,933.16K,-12.25%,933.16,K,933160
"Sep 23, 2019",9702.2,10031.3,10048.8,9656.3,431.10K,-3.28%,431.1,K,431100
"Sep 22, 2019",10031.6,9993,10075,9870.9,337.06K,0.39%,337.06,K,337060
"Sep 21, 2019",9993,10172.8,10177.9,9939.8,326.17K,-1.77%,326.17,K,326170
"Sep 20, 2019",10172.7,10251.5,10279.5,10088.6,362.07K,-0.76%,362.07,K,362070
"Sep 19, 2019",10250.5,10164.6,10297.6,9707.6,542.25K,0.84%,542.25,K,542250
"Sep 18, 2019",10164.7,10195.7,10257.5,10119.3,318.82K,-0.30%,318.82,K,318820
"Sep 17, 2019",10195.7,10254.6,10273.6,10153.5,321.64K,-0.58%,321.64,K,321640
"Sep 16, 2019",10255.5,10311.3,10360.5,10108.5,372.53K,-0.54%,372.53,K,372530
"Sep 15, 2019",10311.5,10337.3,10360.4,10272,255.79K,-0.25%,255.79,K,255790
"Sep 14, 2019",10337.3,10342.2,10421.4,10253.7,326.44K,-0.05%,326.44,K,326440
"Sep 13, 2019",10342.1,10415.2,10441.4,10174.1,365.52K,-0.70%,365.52,K,365520
"Sep 12, 2019",10415.1,10162.4,10447.9,10051,413.22K,2.49%,413.22,K,413220
"Sep 11, 2019",10162.5,10104.9,10257.5,9908.9,413.06K,0.57%,413.06,K,413060
"Sep 10, 2019",10105.4,10308.7,10379.8,9970.7,383.22K,-1.98%,383.22,K,383220
"Sep 09, 2019",10309,10402.1,10478,10095.7,473.76K,-0.90%,473.76,K,473760
"Sep 08, 2019",10402.8,10461.6,10578,10266.3,339.73K,-0.56%,339.73,K,339730
"Sep 07, 2019",10461.1,10306.9,10556.4,10302.3,393.57K,1.47%,393.57,K,393570
"Sep 06, 2019",10309.3,10566.7,10896.2,10227.4,643.02K,-2.44%,643.02,K,643020
"Sep 05, 2019",10566.9,10567.8,10630.7,10469.9,402.09K,-0.01%,402.09,K,402090
"Sep 04, 2019",10568.2,10611.6,10783.6,10388.6,504.45K,-0.42%,504.45,K,504450
"Sep 03, 2019",10612.3,10348.1,10756.8,10283.5,578.79K,2.55%,578.79,K,578790
"Sep 02, 2019",10348.8,9728.8,10431.5,9720.3,542.79K,6.37%,542.79,K,542790
"Sep 01, 2019",9729.3,9594.7,9799.5,9533.6,322.66K,1.41%,322.66,K,322660
"Aug 31, 2019",9594.4,9585.5,9677.5,9457.3,311.49K,0.09%,311.49,K,311490
"Aug 30, 2019",9585.4,9494.1,9675.7,9370.2,413.92K,0.99%,413.92,K,413920
"Aug 29, 2019",9491,9729.1,9729.1,9343,509.13K,-2.45%,509.13,K,509130
"Aug 28, 2019",9729.4,10184.7,10271.3,9629.6,580.29K,-4.47%,580.29,K,580290
"Aug 27, 2019",10184.8,10372.2,10387.6,10060.2,419.81K,-1.80%,419.81,K,419810
"Aug 26, 2019",10371.8,10136,10568.2,10136,568.77K,2.32%,568.77,K,568770
"Aug 25, 2019",10136.3,10132.1,10307,9935.2,422.53K,0.05%,422.53,K,422530
"Aug 24, 2019",10131,10389.4,10415.9,9917.5,463.85K,-2.48%,463.85,K,463850
"Aug 23, 2019",10388.7,10104.9,10434.3,9921.4,436.26K,2.81%,436.26,K,436260
"Aug 22, 2019",10105,10141.1,10218.2,9777,520.75K,-0.36%,520.75,K,520750
"Aug 21, 2019",10141.5,10753.3,10797.8,9908,717.65K,-5.68%,717.65,K,717650
"Aug 20, 2019",10752.6,10911.2,10941.6,10581,515.47K,-1.45%,515.47,K,515470
"Aug 19, 2019",10910.7,10312.8,10923.9,10267.8,519.01K,5.80%,519.01,K,519010
"Aug 18, 2019",10312.7,10219.3,10494.9,10086.7,441.11K,0.93%,441.11,K,441110
"Aug 17, 2019",10218.1,10335.5,10460.7,10016.3,497.77K,-1.14%,497.77,K,497770
"Aug 16, 2019",10335.6,10300.9,10734,9788.6,798.67K,0.31%,798.67,K,798670
"Aug 15, 2019",10303.4,10053.3,10448.2,9580.1,930.05K,2.53%,930.05,K,930050
"Aug 14, 2019",10049.4,10894.2,10894.5,9965.5,745.59K,-7.74%,745.59,K,745590
"Aug 13, 2019",10892.9,11395,11445.6,10793.2,540.78K,-4.40%,540.78,K,540780
"Aug 12, 2019",11394.2,11505.1,11508.6,11267.3,391.08K,-1.07%,391.08,K,391080
"Aug 11, 2019",11517.2,11314.6,11728.4,11146.1,435.83K,1.79%,435.83,K,435830
"Aug 10, 2019",11314.5,12090.5,12185,11281.6,570.74K,-6.41%,570.74,K,570740
"Aug 09, 2019",12089.8,12190,12225.3,11885,558.72K,-0.84%,558.72,K,558720
"Aug 08, 2019",12191.6,12015.9,12236.6,11727,592.15K,1.48%,592.15,K,592150
"Aug 07, 2019",12013.9,11481,12114.5,11406.4,702.85K,4.64%,702.85,K,702850
"Aug 06, 2019",11480.9,11817.6,12291.9,11237,807.58K,-2.84%,807.58,K,807580
"Aug 05, 2019",11816.8,10934.8,11922.3,10934.8,769.63K,8.07%,769.63,K,769630
"Aug 04, 2019",10934.6,10816.1,11017.7,10568.8,585.71K,1.10%,585.71,K,585710
"Aug 03, 2019",10815.7,10519.9,10893.6,10504.5,508.75K,2.81%,508.75,K,508750
"Aug 02, 2019",10520.1,10380.5,10664.8,10330.5,578.29K,1.35%,578.29,K,578290
"Aug 01, 2019",10380,10081.9,10459,9890.6,608.37K,2.96%,608.37,K,608370
"Jul 31, 2019",10082,9580.3,10100,9562.4,589.84K,5.23%,589.84,K,589840
"Jul 30, 2019",9580.7,9580,9703,9483,511.51K,-0.00%,511.51,K,511510
"Jul 29, 2019",9580.9,9728.5,9835.4,9502.5,510.90K,-1.51%,510.9,K,510900
"Jul 28, 2019",9727.8,9491.1,9798.5,9401.1,518.59K,2.48%,518.59,K,518590
"Jul 27, 2019",9492.1,9830.4,10232.3,9389.1,661.89K,-3.45%,661.89,K,661890
"Jul 26, 2019",9831,9945.2,10436.1,9724.2,493.75K,-1.15%,493.75,K,493750
"Jul 25, 2019",9945.3,9804.7,10203.5,9776.6,545.85K,1.44%,545.85,K,545850
"Jul 24, 2019",9804.3,9887.2,9945.3,9584,639.54K,-0.85%,639.54,K,639540
"Jul 23, 2019",9888.7,10412.8,10414.7,9865.4,663.38K,-5.03%,663.38,K,663380
"Jul 22, 2019",10412.5,10715.1,10806.3,10196.5,591.27K,-2.82%,591.27,K,591270
"Jul 21, 2019",10714.4,10827,10883.8,10442.5,562.17K,-1.04%,562.17,K,562170
"Jul 20, 2019",10826.7,10571.9,11155.6,10462,668.94K,2.41%,668.94,K,668940
"Jul 19, 2019",10571.5,10651.6,10758.4,10160.7,727.79K,-0.75%,727.79,K,727790
"Jul 18, 2019",10651.4,9723.1,10787.1,9390,974.49K,9.55%,974.49,K,974490
"Jul 17, 2019",9723.2,9425.1,9983.6,9082.6,1.03M,3.17%,1.03,M,1030000
"Jul 16, 2019",9424.8,10844,11019.5,9375.3,1.05M,-13.10%,1.05,M,1050000
"Jul 15, 2019",10845.9,10199.9,11064.7,9885.4,956.52K,6.33%,956.52,K,956520
"Jul 14, 2019",10200.1,11364.3,11448.7,10128.9,840.76K,-10.25%,840.76,K,840760
"Jul 13, 2019",11364.9,11762.8,11798.4,10839.4,747.71K,-3.38%,747.71,K,747710
"Jul 12, 2019",11762.1,11343.7,11881.4,11109.8,738.17K,3.70%,738.17,K,738170
"Jul 11, 2019",11342.3,12111.6,12111.6,11029,943.13K,-6.34%,943.13,K,943130
"Jul 10, 2019",12110.6,12542.8,13134.4,11594.9,1.11M,-3.44%,1.11,M,1110000
"Jul 09, 2019",12541.5,12250.6,12772.9,12111.2,847.84K,2.36%,847.84,K,847840
"Jul 08, 2019",12252.6,11415.8,12332.3,11304.8,695.60K,7.33%,695.6,K,695600
"Jul 07, 2019",11415.9,11267.9,11524.6,11108.1,601.93K,1.31%,601.93,K,601930
