Date,Adj Close,Volume
7/25/11,8357.570313,3536890000
7/26/11,8331.669922,4007050000
7/27/11,8153.209961,3479040000
7/28/11,8124.029785,4951800000
7/29/11,8079.439941,5061190000
8/1/11,8040.930176,4967390000
8/2/11,7831.97998,5206290000
8/3/11,7853.200195,6446940000
8/4/11,7428.399902,4266530000
8/5/11,7419.069824,5454590000
8/8/11,6895.970215,2615150000
8/9/11,7258.040039,2366660000
8/10/11,7101.240234,5018070000
8/11/11,7257.580078,3685050000
8/12/11,7303.879883,5640380000
8/15/11,7482.709961,4272850000
8/16/11,7394.490234,5071600000
8/17/11,7418.939941,4388340000
8/18/11,7079.410156,3234810000
8/19/11,6970.100098,5167560000
8/22/11,6980.620117,5436260000
8/23/11,7209.589844,5013170000
8/24/11,7273.129883,5315310000
8/25/11,7149.669922,5748420000
8/26/11,7245.819824,5035320000
8/29/11,7450.299805,4228070000
8/30/11,7464,4572570000
8/31/11,7528.390137,5267840000
9/1/11,7443.459961,4780410000
9/2/11,7250.72998,4401740000
9/6/11,7148.129883,5103980000
9/7/11,7355.169922,4441040000
9/8/11,7257.359863,4465170000
9/9/11,7045.009766,4586370000
9/12/11,7047.120117,5168550000
9/13/11,7109.950195,4681370000
9/14/11,7199.120117,4986740000
9/15/11,7329.100098,4479730000
9/16/11,7348.180176,5248890000
9/19/11,7234.629883,4254190000
9/20/11,7217.109863,4315610000
9/21/11,6981.330078,4728550000
9/22/11,6726.620117,6703140000
9/23/11,6770.72998,5639930000
9/26/11,6940.810059,4762830000
9/27/11,7043.120117,5548130000
9/28/11,6876.939941,4787920000
9/29/11,6974.910156,5285740000
9/30/11,6791.649902,4416790000
10/3/11,6571.450195,5670340000
10/4/11,6722.97998,3714670000
10/5/11,6844.160156,2510620000
10/6/11,6997.640137,5098330000
10/7/11,6925.799805,5580380000
10/10/11,7173.450195,4446800000
10/11/11,7161.259766,4424500000
10/12/11,7263.689941,5355360000
10/13/11,7229.080078,4436270000
10/14/11,7350.459961,4116690000
10/17/11,7188.660156,4300700000
10/18/11,7341.72998,4840170000
10/19/11,7240.259766,4846390000
10/20/11,7273.899902,4870290000
10/21/11,7431.100098,4980770000
10/24/11,7547.629883,4309380000
10/25/11,7400.819824,4473970000
10/26/11,7506.149902,4873530000
10/27/11,7813.990234,6367610000
10/28/11,7803.939941,4536690000
10/31/11,7563.379883,4310210000
11/1/11,7337.149902,5645540000
11/2/11,7461.100098,4110530000
11/3/11,7605.140137,4849140000
11/4/11,7552.22998,3830650000
11/7/11,7590.430176,3429740000
11/8/11,7671.910156,3908490000
11/9/11,7353.450195,4659740000
11/10/11,7423.640137,4002760000
11/11/11,7576.180176,3370180000
11/14/11,7493.290039,3219680000
11/15/11,7509.049805,3599300000
11/16/11,7392.02002,4085010000
11/17/11,7274.160156,4596450000
11/18/11,7282.470215,3827610000
11/21/11,7134.470215,4050070000
11/22/11,7094.890137,3911710000
11/23/11,6919.919922,3798940000
11/25/11,6898.180176,1664200000
11/28/11,7120.549805,3920750000
11/29/11,7149.709961,3992650000
11/30/11,7484.5,5801910000
12/1/11,7450.430176,3818680000
12/2/11,7453.549805,4144310000
12/5/11,7531.009766,4148060000
12/6/11,7539.319824,3734230000
12/7/11,7559.709961,4160540000
12/8/11,7369.52002,4298370000
12/9/11,7502.879883,3830610000
12/12/11,7363.490234,0
12/13/11,7277.620117,4121570000
12/14/11,7184.75,4298290000
12/15/11,7217.120117,3810340000
12/16/11,7237.660156,5345800000
12/19/11,7142.450195,3659820000
12/20/11,7360.970215,4055590000
12/21/11,7388.52002,3582780000
12/22/11,7460.75,3492250000
12/23/11,7518.660156,2233830000
12/27/11,7508.370117,2130590000
12/28/11,7396.990234,2349980000
12/29/11,7485.629883,2278130000
12/30/11,7477.029785,2271850000
1/3/12,7624.319824,3943710000
1/4/12,7612.149902,3592580000
1/5/12,7599.970215,4315950000
1/6/12,7557.680176,3656830000
1/9/12,7584.660156,3371600000
1/10/12,7668.899902,4221960000
1/11/12,7661.97998,3968120000
1/12/12,7681.259766,4019890000
1/13/12,7632.029785,3692370000
1/17/12,7670.470215,4010490000
1/18/12,7766.950195,4096160000
1/19/12,7819.359863,4465890000
1/20/12,7829.339844,3912620000
1/23/12,7855.52002,3770910000
1/24/12,7840.649902,3693560000
1/25/12,7914.810059,4410910000
1/26/12,7883.899902,4522070000
1/27/12,7876.609863,4007380000
1/30/12,7834.399902,3659010000
1/31/12,7838.47998,4235550000
2/1/12,7931.430176,4504360000
2/2/12,7945.430176,4120920000
2/3/12,8060.430176,4608550000
2/6/12,8048.040039,3379700000
2/7/12,8069.700195,3742460000
2/8/12,8082.97998,4096730000
2/9/12,8081.25,4209890000
2/10/12,7992.049805,3877580000
2/13/12,8056.22998,3618040000
2/14/12,8029.609863,3889520000
2/15/12,7998.649902,4080340000
2/16/12,8092.189941,4108880000
2/17/12,8114.509766,3717640000
2/21/12,8115.419922,3795200000
2/22/12,8094.390137,3633710000
2/23/12,8136.149902,3786450000
2/24/12,8151.970215,3505360000
2/27/12,8143.560059,3648890000
2/28/12,8171.540039,3579120000
2/29/12,8113.240234,4482370000
3/1/12,8175.109863,3919240000
3/2/12,8125.169922,3283490000
3/5/12,8091.279785,3429480000
3/6/12,7920.350098,4191060000
3/7/12,7979.779785,3580380000
3/8/12,8082.47998,3543060000
3/9/12,8102.100098,3639470000
3/12/12,8086.279785,3081870000
3/13/12,8234.480469,4386470000
3/14/12,8185.27002,4502280000
3/15/12,8246.719727,4271650000
3/16/12,8270.400391,5163950000
3/19/12,8297.469727,3932570000
3/20/12,8241.269531,3695280000
3/21/12,8219.339844,3573590000
3/22/12,8141.319824,3740590000
3/23/12,8180.049805,3472950000
3/26/12,8288.780273,3576950000
3/27/12,8239.330078,3513640000
3/28/12,8188.350098,3892800000
3/29/12,8166.370117,3832000000
3/30/12,8206.929688,3676890000
4/2/12,8281.120117,3572010000
4/3/12,8216.540039,3822090000
4/4/12,8106.830078,3938290000
4/5/12,8081.350098,3303740000
4/9/12,7992.310059,3468980000
4/10/12,7841.910156,4631730000
4/11/12,7912.850098,3743040000
4/12/12,8039.950195,3618280000
4/13/12,7931.089844,3631160000
4/16/12,7949.560059,3574780000
4/17/12,8064.040039,3456200000
4/18/12,8030.370117,3463140000
4/19/12,7995.910156,4180020000
4/20/12,8025.439941,3833320000
4/23/12,7940.740234,3654860000
4/24/12,7988.009766,3617100000
4/25/12,8070.790039,3998430000
4/26/12,8123.069824,4034700000
4/27/12,8151.910156,3645830000
4/30/12,8119.060059,3574010000
5/1/12,8164.040039,3807950000
5/2/12,8124.319824,3803860000
5/3/12,8049.890137,4004910000
5/4/12,7933.290039,3975140000
5/7/12,7948.77002,3559390000
5/8/12,7887.259766,4261670000
5/9/12,7820.25,4288540000
5/10/12,7852.75,3727990000
5/11/12,7815.879883,3869070000
5/14/12,7705.439941,3688120000
5/15/12,7635.810059,4114040000
5/16/12,7592.819824,4280420000
5/17/12,7480.419922,4664280000
5/18/12,7427.740234,4512470000
5/21/12,7542.97998,3786750000
5/22/12,7542.580078,4123680000
5/23/12,7540.899902,4108330000
5/24/12,7552.339844,3937670000
5/25/12,7534.330078,2872660000
5/29/12,7615.029785,3441640000
5/30/12,7471.399902,3534290000
5/31/12,7463.959961,4557620000
6/1/12,7292.22998,0
6/4/12,7285.529785,4011960000
6/5/12,7338.620117,3403230000
6/6/12,7517.459961,4268360000
6/7/12,7519.830078,4258140000
6/8/12,7553.77002,3497190000
6/11/12,7459.290039,3537530000
6/12/12,7557.819824,3442920000
6/13/12,7506.419922,3506510000
6/14/12,7582.819824,3687720000
6/15/12,7664.259766,4401570000
6/18/12,7662.290039,3259430000
6/19/12,7766.259766,3815350000
6/20/12,7757.919922,3695700000
6/21/12,7566.109863,4094470000
6/22/12,7616.589844,5271490000
6/25/12,7491.870117,3501820000
6/26/12,7527.080078,3412940000
6/27/12,7598.049805,3286910000
6/28/12,7597.5,3969370000
6/29/12,7801.839844,4590480000
7/2/12,7832.149902,3301650000
7/3/12,7901.669922,2116390000
7/5/12,7837.77002,3041520000
7/6/12,7756.609863,2745140000
7/9/12,7736.399902,2904860000
7/10/12,7667.569824,3470600000
7/11/12,7685.319824,3426290000
7/12/12,7638.649902,3654440000
7/13/12,7758.299805,3212930000
7/16/12,7743.02002,2862720000
7/17/12,7794.77002,3566680000
7/18/12,7831.089844,3642630000
7/19/12,7849.75,4043360000
7/20/12,7759.589844,3925020000
7/23/12,7670.540039,3717180000
7/24/12,7590.609863,3891290000
7/25/12,7607.569824,3719170000
7/26/12,7754.509766,4429300000
7/27/12,7912.160156,4399010000
7/30/12,7911.040039,3212060000
7/31/12,7863.930176,3821570000
8/1/12,7841.330078,4440920000
8/2/12,7765.600098,4193740000
8/3/12,7939.549805,3751170000
8/6/12,7964.089844,3122050000
8/7/12,8017.709961,3682490000
8/8/12,8018.240234,3221790000
8/9/12,8025,3119610000
8/10/12,8044.759766,2767980000
8/13/12,8018.640137,2499990000
8/14/12,8019.529785,2930900000
8/15/12,8029.009766,2655750000
8/16/12,8089.990234,3114100000
8/17/12,8102.069824,2922990000
8/20/12,8094.330078,2766320000
8/21/12,8082.680176,3282950000
8/22/12,8074.200195,3062690000
8/23/12,8011.439941,3008240000
8/24/12,8047.870117,2598790000
8/27/12,8036.240234,2472500000
8/28/12,8033.850098,2629090000
8/29/12,8031.649902,2571220000
8/30/12,7966.22998,2530280000
8/31/12,8014.930176,2938250000
9/4/12,8002.310059,3200310000
9/5/12,7992.009766,3389110000
9/6/12,8160.560059,3952870000
9/7/12,8234.509766,3717620000
9/10/12,8192.389648,3223670000
9/11/12,8246.139648,3509630000
9/12/12,8267.30957,3641200000
9/13/12,8407.030273,4606550000
9/14/12,8458.870117,5041990000
9/17/12,8408.959961,3482430000
9/18/12,8387.429688,3377390000
9/19/12,8400.480469,3451360000
9/20/12,8372.910156,3382520000
9/21/12,8377.509766,4833870000
9/24/12,8356.55957,3008920000
9/25/12,8274.780273,3739900000
9/26/12,8221.320313,3565380000
9/27/12,8303.740234,3150330000
9/28/12,8251,3509230000
10/1/12,8284.360352,3505080000
10/2/12,8295.110352,3321790000
10/3/12,8297.5,3531640000
10/4/12,8376.330078,3615860000
10/5/12,8384.070313,3172940000
10/8/12,8359.110352,2328720000
10/9/12,8279.110352,3216320000
10/10/12,8229.169922,3225060000
10/11/12,8256.589844,3672540000
10/12/12,8227.080078,3134750000
10/15/12,8293.5,3483810000
10/16/12,8386.469727,3568770000
10/17/12,8446.509766,3655320000
10/18/12,8442.820313,3880030000
10/19/12,8324.139648,3875170000
10/22/12,8329.179688,3216220000
10/23/12,8195.30957,3587670000
10/24/12,8179.259766,3385970000
10/25/12,8211.910156,3512640000
10/26/12,8190.200195,3284910000
10/31/12,8221.400391,3577110000
11/1/12,8311.360352,3929890000
11/2/12,8234.910156,3732480000
11/5/12,8240.25,2921040000
11/6/12,8312.349609,3306970000
11/7/12,8138.799805,4356490000
11/8/12,8050.830078,3779520000
11/9/12,8053.560059,3647350000
11/12/12,8054.040039,2567540000
11/13/12,8023.22998,3455550000
11/14/12,7903.419922,4109510000
11/15/12,7896.879883,3928870000
11/16/12,7931.549805,4045910000
11/19/12,8080.290039,3374800000
11/20/12,8086.410156,3207160000
11/21/12,8112.180176,2667090000
11/23/12,8225.509766,1504960000
11/26/12,8197.570313,2948960000
11/27/12,8150.77002,3323120000
11/28/12,8207.360352,3359250000
11/29/12,8256.070313,3356850000
11/30/12,8260.429688,3966000000
12/3/12,8223.540039,3074280000
12/4/12,8223.870117,3247710000
12/5/12,8264.799805,4253920000
12/6/12,8280.929688,3229700000
12/7/12,8314.299805,3125160000
12/10/12,8322.679688,2999430000
12/11/12,8366.469727,3650230000
12/12/12,8380.879883,3709050000
12/13/12,8338.320313,3349960000
12/14/12,8333.75,3210170000
12/17/12,8407.009766,3455610000
12/18/12,8499.349609,4302240000
12/19/12,8463.820313,3869800000
12/20/12,8516.429688,3686580000
12/21/12,8443.150391,5229160000
12/24/12,8420.549805,1248960000
12/26/12,8395.490234,2285030000
12/27/12,8399.830078,2830180000
12/28/12,8316.160156,2426680000
12/31/12,8443.509766,3204330000
1/2/13,8632.009766,4202600000
1/3/13,8607.790039,3829730000
1/4/13,8667.679688,3424290000
1/7/13,8636.910156,3304970000
1/8/13,8604.379883,3601600000
1/9/13,8636.099609,3674390000
1/10/13,8713.75,4081840000
1/11/13,8712.400391,3340650000
1/14/13,8717.44043,3003010000
1/15/13,8733.099609,3135350000
1/16/13,8710.55957,3384080000
1/17/13,8766.540039,3706710000
1/18/13,8792.629883,3795740000
1/22/13,8832.75,3570950000
1/23/13,8828.660156,3552010000
1/24/13,8856.589844,3699430000
1/25/13,8904.530273,3476290000
1/28/13,8880.009766,3388540000
1/29/13,8935.639648,3949640000
1/30/13,8904.30957,3726810000
1/31/13,8894.709961,3999880000
2/1/13,8965.120117,3836320000
2/4/13,8852.790039,3390000000
2/5/13,8920.129883,3618360000
2/6/13,8934.240234,3611570000
2/7/13,8893.740234,3614580000
2/8/13,8935.230469,2986150000
2/11/13,8919.019531,2684100000
2/12/13,8957.610352,3414370000
2/13/13,8955.599609,3385880000
2/14/13,8953.070313,3759740000
2/15/13,8933.219727,3838510000
2/19/13,9004.389648,3748910000
2/20/13,8883.629883,4240570000
2/21/13,8810.290039,4274600000
2/22/13,8894.629883,3419320000
2/25/13,8719.400391,4011050000
2/26/13,8766.169922,3975280000
2/27/13,8875.330078,3551850000
2/28/13,8868.719727,3912320000
3/1/13,8874.19043,3695610000
3/4/13,8901.040039,3414430000
3/5/13,8978.089844,3610690000
3/6/13,8996.969727,3676890000
3/7/13,9013.429688,3634710000
3/8/13,9054.44043,3652260000
3/11/13,9082.240234,3091080000
3/12/13,9059.959961,3274910000
3/13/13,9057.019531,3073830000
3/14/13,9127.959961,3459260000
3/15/13,9116.620117,5175850000
3/18/13,9045.44043,3164560000
3/19/13,9017.660156,3796210000
3/20/13,9081.089844,3349090000
3/21/13,9009.660156,3243270000
3/22/13,9065.780273,2948380000
3/25/13,9022.959961,3178170000
3/26/13,9083.700195,2869260000
3/27/13,9070.44043,2914210000
3/28/13,9107.040039,3304440000
4/1/13,9107.759766,2753110000
4/2/13,9092.889648,3312160000
4/3/13,8983.389648,4060610000
4/4/13,9027.830078,3350670000
4/5/13,9000.240234,3515410000
4/8/13,9051.570313,2887120000
4/9/13,9088.379883,3252780000
4/10/13,9189.080078,3453350000
4/11/13,9234.019531,3393950000
4/12/13,9188.25,3206290000
4/15/13,8953.94043,4660130000
4/16/13,9086.419922,3654700000
4/17/13,8948.349609,4250310000
4/18/13,8921.179688,3890800000
4/19/13,8994.120117,3569870000
4/22/13,9019.900391,2979880000
4/23/13,9113.799805,3565150000
4/24/13,9146.450195,3598240000
4/25/13,9188.860352,3908580000
4/26/13,9169.900391,3198620000
4/29/13,9245.219727,2891200000
4/30/13,9276.879883,3745070000
5/1/13,9175.780273,3530320000
5/2/13,9246.719727,3366950000
5/3/13,9340.459961,3603910000
5/6/13,9348.900391,3062240000
5/7/13,9409.009766,3309580000
5/8/13,9463.320313,3554700000
5/9/13,9409.219727,3457400000
5/10/13,9442.759766,3086470000
5/13/13,9437.169922,2910600000
5/14/13,9515.860352,3457790000
5/15/13,9551.410156,3657440000
5/16/13,9489.30957,3513130000
5/17/13,9576.410156,3440710000
5/20/13,9587.519531,3275080000
5/21/13,9598.269531,3513560000
5/22/13,9508.040039,4361020000
5/23/13,9466.290039,3945510000
5/24/13,9442.230469,2758080000
5/28/13,9494.160156,3457400000
5/29/13,9422.490234,3587140000
5/30/13,9460.049805,3498620000
5/31/13,9302.269531,4099600000
6/3/13,9357.080078,3952070000
6/4/13,9320.080078,3653840000
6/5/13,9178.410156,3632350000
6/6/13,9260.480469,3547380000
6/7/13,9355.410156,3371990000
6/10/13,9358,2978730000
6/11/13,9255.480469,3435710000
6/12/13,9189.429688,3202550000
6/13/13,9331.370117,3378620000
6/14/13,9263.69043,2939400000
6/17/13,9337.889648,3137080000
6/18/13,9399.629883,3120980000
6/19/13,9255.700195,3545060000
6/20/13,8995.969727,4858850000
6/21/13,9018.540039,5797280000
6/24/13,8892.019531,4733660000
6/25/13,8989.259766,3761170000
6/26/13,9067.269531,3558340000
6/27/13,9143.549805,3364540000
6/28/13,9112.69043,4977190000
7/1/13,9167.879883,3104690000
7/2/13,9144.719727,3317130000
7/3/13,9135.089844,1966050000
7/5/13,9214.169922,2634140000
7/8/13,9266.299805,3514590000
7/9/13,9341.400391,3155360000
7/10/13,9340.679688,3011010000
7/11/13,9493.259766,3446340000
7/12/13,9498.5,3039070000
7/15/13,9520.950195,2623200000
7/16/13,9489,3081710000
7/17/13,9523.790039,3153440000
7/18/13,9587.200195,3452370000
7/19/13,9618.5,3302580000
7/22/13,9650.580078,2779130000
7/23/13,9659.629883,3096180000
7/24/13,9605.040039,3336120000
7/25/13,9635.05957,3322500000
7/26/13,9620.129883,2762770000
7/29/13,9571.790039,2840520000
7/30/13,9556.169922,3320530000
7/31/13,9558.830078,3847390000
8/1/13,9673.400391,3775170000
8/2/13,9690.070313,3136630000
8/5/13,9671.599609,2529300000
8/6/13,9614.320313,3141210000
8/7/13,9568.259766,3010230000
8/8/13,9634.700195,3271660000
8/9/13,9622.110352,2957670000
8/12/13,9609.030273,2789160000
8/13/13,9630.570313,3035560000
8/14/13,9593.5,2871430000
8/15/13,9489.290039,3426690000
8/16/13,9465.589844,3211450000
8/19/13,9385.889648,2904530000
8/20/13,9421.55957,2994090000
8/21/13,9339.379883,2932180000
8/22/13,9425.780273,2537460000
8/23/13,9474.769531,2582670000
8/26/13,9432.509766,2430670000
8/27/13,9288.230469,3219190000
8/28/13,9309.070313,2784010000
8/29/13,9315.820313,2527550000
8/30/13,9270.660156,2734300000
9/3/13,9333.490234,3731610000
9/4/13,9400.240234,3312150000
9/5/13,9420.349609,2957110000
9/6/13,9439.69043,3123880000
9/9/13,9539.929688,3102780000
9/10/13,9620.709961,3691800000
9/11/13,9655.379883,3135460000
9/12/13,9607.320313,3106290000
9/13/13,9635.080078,2736500000
9/16/13,9704.490234,3079800000
9/17/13,9738.929688,2774240000
9/18/13,9887.879883,3989760000
9/19/13,9854.759766,3740130000
9/20/13,9769.730469,5074030000
9/23/13,9733.030273,3126950000
9/24/13,9715.209961,3268930000
9/25/13,9698.950195,3148730000
9/26/13,9726.259766,2813930000
9/27/13,9684.169922,2951700000
9/30/13,9621.240234,3308630000
10/1/13,9693.269531,3238690000
10/2/13,9689.290039,3148600000
10/3/13,9619.19043,3279650000
10/4/13,9675.709961,2880270000
10/7/13,9597.540039,2678490000
10/8/13,9483.160156,3569230000
10/9/13,9497.019531,3577840000
10/10/13,9693.969727,3362300000
10/11/13,9761.759766,2944670000
10/14/13,9797.179688,2580580000
10/15/13,9726.620117,3327740000
10/16/13,9845,3486180000
10/17/13,9934.839844,3453590000
10/18/13,9984.629883,3664890000
10/21/13,9982.679688,3052710000
10/22/13,10056.58984,3850840000
10/23/13,9990.330078,3713380000
10/24/13,10029.19043,3671700000
10/25/13,10053.86035,3175720000
10/28/13,10053.86035,3282300000
10/29/13,10108.42969,3358460000
10/30/13,10054.37988,3523040000
10/31/13,10009.63965,3826530000
11/1/13,10018.15039,3686290000
11/4/13,10064.11035,3194870000
11/5/13,10011.91016,3516680000
11/6/13,10059.49023,3322100000
11/7/13,9924.370117,4143200000
11/8/13,10032.13965,3837170000
11/11/13,10042.94043,2534060000
11/12/13,10009.82031,3221030000
11/13/13,10079.88965,3327480000
11/14/13,10130.50977,3139060000
11/15/13,10189.79981,3254820000
11/18/13,10167.15039,3168520000
11/19/13,10135.61035,3224450000
11/20/13,10096.44043,3109140000
11/21/13,10162.40039,3256630000
11/22/13,10205.71973,3055140000
11/25/13,10176.2002,2998540000
11/26/13,10167.88965,3427120000
11/27/13,10182.99023,2613590000
11/29/13,10183.23047,1598300000
12/2/13,10137.01953,3095430000
12/3/13,10086.70996,3475680000
12/4/13,10064.86035,3610540000
12/5/13,10016.74023,3336880000
12/6/13,10131.20996,3150030000
12/9/13,10146.25977,3129500000
12/10/13,10114.66992,3117150000
12/11/13,9991.459961,3472240000
12/12/13,9949.580078,3306640000
12/13/13,9954.839844,3061070000
12/16/13,10024.96973,3209890000
12/17/13,9989.080078,3270030000
12/18/13,10154.2002,4327770000
12/19/13,10151.53027,3497210000
12/20/13,10196.07031,5097700000
12/23/13,10246.66992,2851540000
12/24/13,10284.40039,1307630000
12/26/13,10331.66992,1982270000
12/27/13,10353.21973,2052920000
12/30/13,10357.83984,2293860000
12/31/13,10400.32031,2312840000
1/2/14,10283.41992,3080600000
1/3/14,10296.76953,2774270000
1/6/14,10270.04981,3294850000
1/7/14,10327.33008,3511750000
1/8/14,10320.91016,3652140000
1/9/14,10325.74023,3581150000
1/10/14,10371.12988,3335710000
1/13/14,10256.15039,3591350000
1/14/14,10343.08008,3353270000
1/15/14,10385.38965,3777800000
1/16/14,10376.23047,3491310000
1/17/14,10343.45996,3626120000
1/21/14,10366.00977,3782470000
1/22/14,10368.88965,3374170000
1/23/14,10269.38965,3972250000
1/24/14,10034.44043,4618450000
1/27/14,9981.349609,4045200000
1/28/14,10066.83984,3437830000
1/29/14,9962.919922,3964020000
1/30/14,10048.69043,3547510000
1/31/14,9967.650391,4059690000
2/3/14,9741.580078,4726040000
2/4/14,9816.969727,4068410000
2/5/14,9809.030273,3984290000
2/6/14,9940.219727,3825410000
2/7/14,10055.33984,3775990000
2/10/14,10050.40039,3312160000
2/11/14,10170.37012,3699380000
2/12/14,10173.76953,3326380000
2/13/14,10228.58008,3289510000
2/14/14,10282.53027,3114750000
2/18/14,10319.12012,3421110000
2/19/14,10254.24023,3661570000
2/20/14,10316.88965,3404980000
2/21/14,10306.90039,3403880000
2/24/14,10369.51953,4014530000
2/25/14,10353.78027,3515560000
2/26/14,10349.95996,3716730000
2/27/14,10397.80957,3547460000
2/28/14,10425.86035,3917450000
3/3/14,10329.79004,3428220000
3/4/14,10489.96973,3765770000
3/5/14,10482.83984,3392990000
3/6/14,10525.51953,3360450000
3/7/14,10511.91016,3564740000
3/10/14,10486.15039,3021350000
3/11/14,10425.63965,3392400000
3/12/14,10418.99023,3270860000
3/13/14,10297.74023,3670990000
3/14/14,10285.08008,3285460000
3/17/14,10377.01953,2860490000
3/18/14,10441.4502,2930190000
3/19/14,10359.50977,3289210000
3/20/14,10400.7002,3327540000
3/21/14,10392.21973,5270710000
3/24/14,10362.05957,3409000000
3/25/14,10417.05957,3200560000
3/26/14,10359.36035,3480850000
3/27/14,10373.44043,3733430000
3/28/14,10434.87012,2955520000
3/31/14,10527.76953,3274300000
4/1/14,10584.30957,3336190000
4/2/14,10616.87012,3131660000
4/3/14,10598.48047,3055600000
4/4/14,10517.04981,3583750000
4/7/14,10407.41992,3801540000
4/8/14,10452.00977,3721450000
4/9/14,10554.94043,3308650000
4/10/14,10366.80957,3758780000
4/11/14,10280.94043,3743460000
4/14/14,10359.41992,3111540000
4/15/14,10401.98047,3736440000
4/16/14,10505.79004,3155080000
4/17/14,10532.83008,3341430000
4/21/14,10559.34961,2642500000
4/22/14,10599.01953,3215440000
4/23/14,10581.88965,3085720000
4/24/14,10575.91016,3191830000
4/25/14,10505.00977,3213020000
4/28/14,10526.51953,4034680000
4/29/14,10583.65039,3647820000
4/30/14,10627.16992,3779230000
5/1/14,10629.33984,3416740000
5/2/14,10629.99023,3159560000
5/5/14,10630.13965,2733730000
5/6/14,10568.67969,3327260000
5/7/14,10626.83984,3632950000
5/8/14,10610.65039,3393420000
5/9/14,10606.69043,3025020000
5/12/14,10703.5,3005740000
5/13/14,10702.86035,2915680000
5/14/14,10656.12012,2822060000
5/15/14,10568.37012,3552640000
5/16/14,10603.17969,3173650000
5/19/14,10618.63965,2664250000
5/20/14,10541.9502,3007700000
5/21/14,10620.44043,2777140000
5/22/14,10644.51953,2759800000
5/23/14,10681.87012,2396280000
5/27/14,10720.62012,2911020000
5/28/14,10702.73047,2976450000
5/29/14,10752.11035,2709050000
5/30/14,10756.30957,3263490000
6/2/14,10772.00977,2509020000
6/3/14,10770.33008,2867180000
6/4/14,10776.78027,2793920000
6/5/14,10847.69043,3113270000
6/6/14,10904.21973,2864300000
6/9/14,10918.62012,2812180000
6/10/14,10914.2002,2702360000
6/11/14,10872.69043,2710620000
6/12/14,10825.03027,3040480000
6/13/14,10856.21973,2598230000
6/16/14,10863.21973,2926130000
6/17/14,10886.00977,2971260000
6/18/14,10975.54004,3065220000
6/19/14,11003.08008,2952150000
6/20/14,11018.11035,4336240000
6/23/14,11014.08984,2717630000
6/24/14,10921.99023,3089700000
6/25/14,10962.87012,3106710000
6/26/14,10949.4502,2778840000
6/27/14,10974.42969,4290590000
6/30/14,10979.41992,3037350000
7/1/14,11046.61035,3188240000
7/2/14,11050.33984,2851480000
7/3/14,11104.71973,1998090000
7/7/14,11035.80957,2681260000
7/8/14,10963.16016,3302430000
7/9/14,11005.5,2858800000
7/10/14,10941.33984,3165690000
7/11/14,10936.34961,2684630000
7/14/14,10991.46973,2744920000
7/15/14,10965.62988,3328740000
7/16/14,11017.87012,3390950000
7/17/14,10890.44043,3381680000
7/18/14,10985.91992,3106060000
7/21/14,10957.66992,2611160000
7/22/14,11016.24023,2890480000
7/23/14,11023.90039,2869720000
7/24/14,11038.55957,3203530000
7/25/14,10985.80957,2638960000
7/28/14,10987.24023,2803320000
7/29/14,10936.7002,3183300000
7/30/14,10929.79004,3448250000
7/31/14,10726.42969,4193000000
8/1/14,10692.16992,3789660000
8/4/14,10766.67969,3072920000
8/5/14,10657.32031,3462520000
8/6/14,10653.41992,3539150000
8/7/14,10583.79004,3230520000
8/8/14,10691.09961,2902280000
8/11/14,10722.79004,2784890000
8/12/14,10705.78027,2611700000
8/13/14,10756.17969,2718020000
8/14/14,10802.62988,2609460000
8/15/14,10796.04004,3023380000
8/18/14,10886.50977,2638160000
8/19/14,10929.66016,2656430000
8/20/14,10949.48047,2579560000
8/21/14,10982.83008,2638920000
8/22/14,10947.33008,2301860000
8/25/14,11005.36035,2233880000
8/26/14,11025.37012,2451950000
8/27/14,11037.88965,2344350000
8/28/14,11009.7002,2282400000
8/29/14,11046.29004,2259130000
9/2/14,11038.12012,2819980000
9/3/14,11063.54981,2809980000
9/4/14,11030.40039,3072410000
9/5/14,11073.41016,2818300000
9/8/14,11007.38965,2789090000
9/9/14,10945.61035,2882830000
9/10/14,10972.20996,2912430000
9/11/14,10975.99023,2941690000
9/12/14,10911.38965,3206570000
9/15/14,10909.30957,2776530000
9/16/14,10980.13965,3160310000
9/17/14,10973.74023,3209420000
9/18/14,11024.05957,3235340000
9/19/14,10989.57031,4880220000
9/22/14,10892.63965,3349670000
9/23/14,10815.41992,3279350000
9/24/14,10885.59961,3313850000
9/25/14,10722.20996,3273050000
9/26/14,10798.87988,2929440000
9/29/14,10749.04981,3094440000
9/30/14,10702.92969,3951100000
10/1/14,10571.54981,4188590000
10/2/14,10555.70996,4012510000
10/3/14,10635.49023,3560970000
10/6/14,10647.50977,3358220000
10/7/14,10484.54981,3687870000
10/8/14,10645.66992,4441890000
10/9/14,10409.37988,4324020000
10/10/14,10293.13965,4550540000
10/13/14,10166.74023,4352580000
10/14/14,10185.91016,4812010000
10/15/14,10109.69043,6090800000
10/16/14,10123.73047,5073150000
10/17/14,10250.54004,4482120000
10/20/14,10327.33984,3331210000
10/21/14,10500.78027,3987090000
10/22/14,10405.80957,3761930000
10/23/14,10519.28027,3789250000
10/24/14,10582.62012,3078380000
10/27/14,10544.41992,3538860000
10/28/14,10677.87988,3653260000
10/29/14,10646.66016,3740350000
10/30/14,10712.19043,3586150000
10/31/14,10845,4292290000
