Height,Sum,Time
51741,['31.29'],2010-04-18 19:43:23
51741,['0.6'],2010-04-18 19:43:23
51741,['31.28'],2010-04-18 19:43:23
51741,['0.59'],2010-04-18 19:43:23
51741,['31.27'],2010-04-18 19:43:23
51741,['31.26'],2010-04-18 19:43:23
51741,['0.58'],2010-04-18 19:43:23
51741,['0.57'],2010-04-18 19:43:23
51741,['31.25'],2010-04-18 19:43:23
51741,['0.56'],2010-04-18 19:43:23
51741,['31.24'],2010-04-18 19:43:23
51741,['0.55'],2010-04-18 19:43:23
51741,['0.54'],2010-04-18 19:43:23
51741,['0.53'],2010-04-18 19:43:23
51741,['31.23'],2010-04-18 19:43:23
51741,['0.52'],2010-04-18 19:43:23
51741,['31.22'],2010-04-18 19:43:23
51741,['31.21'],2010-04-18 19:43:23
51741,['0.51'],2010-04-18 19:43:23
51741,['0.5'],2010-04-18 19:43:23
51741,['31.2'],2010-04-18 19:43:23
51741,['0.49'],2010-04-18 19:43:23
51741,['31.19'],2010-04-18 19:43:23
51741,['31.18'],2010-04-18 19:43:23
51741,['31.17'],2010-04-18 19:43:23
51741,['0.48'],2010-04-18 19:43:23
51741,['31.16'],2010-04-18 19:43:23
51741,['0.47'],2010-04-18 19:43:23
51741,['31.15'],2010-04-18 19:43:23
51741,['0.46'],2010-04-18 19:43:23
51741,['31.14'],2010-04-18 19:43:23
51741,['31.13'],2010-04-18 19:43:23
51741,['0.45'],2010-04-18 19:43:23
51741,['31.12'],2010-04-18 19:43:23
51741,['31.11'],2010-04-18 19:43:23
51741,['31.1'],2010-04-18 19:43:23
51741,['0.44'],2010-04-18 19:43:23
51741,['0.43'],2010-04-18 19:43:23
51741,['0.42'],2010-04-18 19:43:23
51741,['31.09'],2010-04-18 19:43:23
51741,['0.41'],2010-04-18 19:43:23
51741,['31.08'],2010-04-18 19:43:23
51741,['0.4'],2010-04-18 19:43:23
51741,['31.07'],2010-04-18 19:43:23
51741,['0.39'],2010-04-18 19:43:23
51741,['0.38'],2010-04-18 19:43:23
51741,['0.37'],2010-04-18 19:43:23
51741,['0.36'],2010-04-18 19:43:23
51741,['31.06'],2010-04-18 19:43:23
51741,['31.05'],2010-04-18 19:43:23
51741,['0.35'],2010-04-18 19:43:23
51741,['31.04'],2010-04-18 19:43:23
51741,['0.34'],2010-04-18 19:43:23
51741,['31.03'],2010-04-18 19:43:23
51741,['0.33'],2010-04-18 19:43:23
51741,['31.02'],2010-04-18 19:43:23
51741,['0.32'],2010-04-18 19:43:23
51741,['0.31'],2010-04-18 19:43:23
51741,['31.01'],2010-04-18 19:43:23
51741,['0.3'],2010-04-18 19:43:23
51741,['31'],2010-04-18 19:43:23
51741,['0.29'],2010-04-18 19:43:23
51741,['30.99'],2010-04-18 19:43:23
51741,['30.98'],2010-04-18 19:43:23
51741,['30.97'],2010-04-18 19:43:23
51741,['0.28'],2010-04-18 19:43:23
51741,['30.96'],2010-04-18 19:43:23
51741,['0.27'],2010-04-18 19:43:23
51741,['30.95'],2010-04-18 19:43:23
51741,['30.94'],2010-04-18 19:43:23
51741,['30.93'],2010-04-18 19:43:23
51741,['0.26'],2010-04-18 19:43:23
51741,['30.92'],2010-04-18 19:43:23
51741,['30.91'],2010-04-18 19:43:23
51741,['0.25'],2010-04-18 19:43:23
51741,['30.9'],2010-04-18 19:43:23
51741,['0.24'],2010-04-18 19:43:23
51741,['0.23'],2010-04-18 19:43:23
51741,['30.89'],2010-04-18 19:43:23
51741,['0.22'],2010-04-18 19:43:23
51741,['30.88'],2010-04-18 19:43:23
51741,['0.21'],2010-04-18 19:43:23
51741,['0.2'],2010-04-18 19:43:23
51741,['30.87'],2010-04-18 19:43:23
51741,['30.86'],2010-04-18 19:43:23
51741,['0.19'],2010-04-18 19:43:23
51741,['30.85'],2010-04-18 19:43:23
51741,['30.84'],2010-04-18 19:43:23
51741,['30.83'],2010-04-18 19:43:23
51741,['0.18'],2010-04-18 19:43:23
51741,['30.82'],2010-04-18 19:43:23
51741,['30.81'],2010-04-18 19:43:23
51741,['0.17'],2010-04-18 19:43:23
51741,['0.16'],2010-04-18 19:43:23
51741,['30.8'],2010-04-18 19:43:23
51741,['0.15'],2010-04-18 19:43:23
51741,['0.14'],2010-04-18 19:43:23
51741,['0.13'],2010-04-18 19:43:23
51741,['30.79'],2010-04-18 19:43:23
51741,['30.78'],2010-04-18 19:43:23
51741,['30.77'],2010-04-18 19:43:23
51741,['0.12'],2010-04-18 19:43:23
51741,['30.76'],2010-04-18 19:43:23
51741,['0.11'],2010-04-18 19:43:23
51741,['30.75'],2010-04-18 19:43:23
51741,['30.74'],2010-04-18 19:43:23
51741,['0.1'],2010-04-18 19:43:23
51741,['30.73'],2010-04-18 19:43:23
51741,['0.09'],2010-04-18 19:43:23
51741,['30.72'],2010-04-18 19:43:23
51741,['0.08'],2010-04-18 19:43:23
51741,['0.07'],2010-04-18 19:43:23
51741,['0.06'],2010-04-18 19:43:23
51741,['30.71'],2010-04-18 19:43:23
51741,['0.05'],2010-04-18 19:43:23
51741,['30.7'],2010-04-18 19:43:23
51741,['0.04'],2010-04-18 19:43:23
51741,['30.69'],2010-04-18 19:43:23
51741,['0.03'],2010-04-18 19:43:23
51741,['30.68'],2010-04-18 19:43:23
51741,['0.02'],2010-04-18 19:43:23
51741,['0.01'],2010-04-18 19:43:23
51741,['30.67'],2010-04-18 19:43:23
51741,['30.66'],2010-04-18 19:43:23
51741,['30.65'],2010-04-18 19:43:23
51741,['30.64'],2010-04-18 19:43:23
51741,['30.63'],2010-04-18 19:43:23
51741,['30.62'],2010-04-18 19:43:23
51741,['30.61'],2010-04-18 19:43:23
51741,['30.6'],2010-04-18 19:43:23
51741,['30.59'],2010-04-18 19:43:23
51741,['30.58'],2010-04-18 19:43:23
51741,['30.57'],2010-04-18 19:43:23
51741,['30.56'],2010-04-18 19:43:23
51741,['30.55'],2010-04-18 19:43:23
51741,['30.54'],2010-04-18 19:43:23
51741,['30.53'],2010-04-18 19:43:23
51741,['30.52'],2010-04-18 19:43:23
51741,['30.51'],2010-04-18 19:43:23
51741,['30.5'],2010-04-18 19:43:23
51741,['30.49'],2010-04-18 19:43:23
51741,['30.48'],2010-04-18 19:43:23
51741,['30.47'],2010-04-18 19:43:23
51741,['30.46'],2010-04-18 19:43:23
51741,['30.45'],2010-04-18 19:43:23
51741,['30.44'],2010-04-18 19:43:23
51741,['30.43'],2010-04-18 19:43:23
51741,['30.42'],2010-04-18 19:43:23
51741,['30.41'],2010-04-18 19:43:23
51741,['30.4'],2010-04-18 19:43:23
51741,['30.39'],2010-04-18 19:43:23
51741,['30.38'],2010-04-18 19:43:23
51741,['30.37'],2010-04-18 19:43:23
51741,['30.36'],2010-04-18 19:43:23
51741,['30.35'],2010-04-18 19:43:23
51741,['30.34'],2010-04-18 19:43:23
51741,['30.33'],2010-04-18 19:43:23
51741,['30.32'],2010-04-18 19:43:23
51741,['30.31'],2010-04-18 19:43:23
51741,['30.3'],2010-04-18 19:43:23
51741,['30.29'],2010-04-18 19:43:23
51741,['30.28'],2010-04-18 19:43:23
51741,['30.27'],2010-04-18 19:43:23
51741,['30.26'],2010-04-18 19:43:23
51741,['30.25'],2010-04-18 19:43:23
51741,['30.24'],2010-04-18 19:43:23
51741,['30.23'],2010-04-18 19:43:23
51741,['30.22'],2010-04-18 19:43:23
51741,['30.21'],2010-04-18 19:43:23
51741,['30.2'],2010-04-18 19:43:23
51741,['30.19'],2010-04-18 19:43:23
51741,['30.18'],2010-04-18 19:43:23
51741,['30.17'],2010-04-18 19:43:23
51741,['30.16'],2010-04-18 19:43:23
51741,['30.15'],2010-04-18 19:43:23
51741,['30.14'],2010-04-18 19:43:23
51741,['30.13'],2010-04-18 19:43:23
51741,['30.12'],2010-04-18 19:43:23
51741,['30.11'],2010-04-18 19:43:23
51741,['30.1'],2010-04-18 19:43:23
51741,['30.09'],2010-04-18 19:43:23
51741,['30.08'],2010-04-18 19:43:23
51741,['30.07'],2010-04-18 19:43:23
51741,['30.06'],2010-04-18 19:43:23
51741,['30.05'],2010-04-18 19:43:23
51741,['30.04'],2010-04-18 19:43:23
51741,['30.03'],2010-04-18 19:43:23
51741,['30.02'],2010-04-18 19:43:23
51741,['30.01'],2010-04-18 19:43:23
51741,['30'],2010-04-18 19:43:23
51741,['29.99'],2010-04-18 19:43:23
51741,['29.98'],2010-04-18 19:43:23
51741,['29.97'],2010-04-18 19:43:23
51741,['29.96'],2010-04-18 19:43:23
51741,['29.95'],2010-04-18 19:43:23
51741,['29.94'],2010-04-18 19:43:23
51741,['29.93'],2010-04-18 19:43:23
51741,['29.92'],2010-04-18 19:43:23
51741,['29.91'],2010-04-18 19:43:23
51741,['29.9'],2010-04-18 19:43:23
51741,['29.89'],2010-04-18 19:43:23
51741,['29.88'],2010-04-18 19:43:23
51741,['29.87'],2010-04-18 19:43:23
51741,['29.86'],2010-04-18 19:43:23
51741,['29.85'],2010-04-18 19:43:23
51741,['29.84'],2010-04-18 19:43:23
51741,['29.83'],2010-04-18 19:43:23
51741,['29.82'],2010-04-18 19:43:23
51741,['29.81'],2010-04-18 19:43:23
51741,['29.8'],2010-04-18 19:43:23
51741,['29.79'],2010-04-18 19:43:23
51741,['29.78'],2010-04-18 19:43:23
51741,['29.77'],2010-04-18 19:43:23
51741,['29.76'],2010-04-18 19:43:23
51741,['29.75'],2010-04-18 19:43:23
51741,['29.74'],2010-04-18 19:43:23
51741,['29.73'],2010-04-18 19:43:23
51741,['29.72'],2010-04-18 19:43:23
51741,['29.71'],2010-04-18 19:43:23
51741,['29.7'],2010-04-18 19:43:23
51741,['29.69'],2010-04-18 19:43:23
51741,['29.68'],2010-04-18 19:43:23
51741,['29.67'],2010-04-18 19:43:23
51741,['29.66'],2010-04-18 19:43:23
51741,['29.65'],2010-04-18 19:43:23
51741,['29.64'],2010-04-18 19:43:23
51741,['29.63'],2010-04-18 19:43:23
51741,['29.62'],2010-04-18 19:43:23
51741,['29.61'],2010-04-18 19:43:23
51741,['29.6'],2010-04-18 19:43:23
51741,['29.59'],2010-04-18 19:43:23
51741,['29.58'],2010-04-18 19:43:23
51741,['29.57'],2010-04-18 19:43:23
51741,['29.56'],2010-04-18 19:43:23
51741,['29.55'],2010-04-18 19:43:23
51741,['29.54'],2010-04-18 19:43:23
51741,['29.53'],2010-04-18 19:43:23
51741,['29.52'],2010-04-18 19:43:23
51741,['29.51'],2010-04-18 19:43:23
51741,['29.5'],2010-04-18 19:43:23
51741,['29.49'],2010-04-18 19:43:23
51741,['29.48'],2010-04-18 19:43:23
51741,['29.47'],2010-04-18 19:43:23
51741,['29.46'],2010-04-18 19:43:23
51741,['29.45'],2010-04-18 19:43:23
51741,['29.44'],2010-04-18 19:43:23
51741,['29.43'],2010-04-18 19:43:23
51741,['29.42'],2010-04-18 19:43:23
51741,['29.41'],2010-04-18 19:43:23
51741,['29.4'],2010-04-18 19:43:23
51741,['29.39'],2010-04-18 19:43:23
51741,['29.38'],2010-04-18 19:43:23
51741,['29.37'],2010-04-18 19:43:23
51741,['29.36'],2010-04-18 19:43:23
51741,['29.35'],2010-04-18 19:43:23
51741,['29.34'],2010-04-18 19:43:23
51741,['29.33'],2010-04-18 19:43:23
51741,['29.32'],2010-04-18 19:43:23
51741,['29.31'],2010-04-18 19:43:23
51741,['29.3'],2010-04-18 19:43:23
51741,['29.29'],2010-04-18 19:43:23
51741,['29.28'],2010-04-18 19:43:23
51741,['29.27'],2010-04-18 19:43:23
51741,['29.26'],2010-04-18 19:43:23
51741,['29.25'],2010-04-18 19:43:23
51741,['29.24'],2010-04-18 19:43:23
51741,['29.23'],2010-04-18 19:43:23
51741,['29.22'],2010-04-18 19:43:23
51741,['29.21'],2010-04-18 19:43:23
51741,['29.2'],2010-04-18 19:43:23
51741,['29.19'],2010-04-18 19:43:23
51741,['29.18'],2010-04-18 19:43:23
51741,['29.17'],2010-04-18 19:43:23
51741,['29.16'],2010-04-18 19:43:23
51741,['29.15'],2010-04-18 19:43:23
51741,['29.14'],2010-04-18 19:43:23
51741,['29.13'],2010-04-18 19:43:23
51741,['29.12'],2010-04-18 19:43:23
51741,['29.11'],2010-04-18 19:43:23
51741,['29.1'],2010-04-18 19:43:23
51741,['29.09'],2010-04-18 19:43:23
51741,['29.08'],2010-04-18 19:43:23
51741,['29.07'],2010-04-18 19:43:23
51741,['29.06'],2010-04-18 19:43:23
51741,['29.05'],2010-04-18 19:43:23
51741,['29.04'],2010-04-18 19:43:23
51741,['29.03'],2010-04-18 19:43:23
51741,['29.02'],2010-04-18 19:43:23
51741,['29.01'],2010-04-18 19:43:23
51741,['29'],2010-04-18 19:43:23
51741,['28.99'],2010-04-18 19:43:23
51741,['28.98'],2010-04-18 19:43:23
51741,['28.97'],2010-04-18 19:43:23
51741,['28.96'],2010-04-18 19:43:23
51741,['28.95'],2010-04-18 19:43:23
51741,['28.94'],2010-04-18 19:43:23
51741,['28.93'],2010-04-18 19:43:23
51741,['28.92'],2010-04-18 19:43:23
51741,['28.91'],2010-04-18 19:43:23
51741,['28.9'],2010-04-18 19:43:23
51741,['28.89'],2010-04-18 19:43:23
51741,['28.88'],2010-04-18 19:43:23
51741,['28.87'],2010-04-18 19:43:23
51741,['28.86'],2010-04-18 19:43:23
51741,['28.85'],2010-04-18 19:43:23
51741,['28.84'],2010-04-18 19:43:23
51741,['28.83'],2010-04-18 19:43:23
51741,['28.82'],2010-04-18 19:43:23
51741,['28.81'],2010-04-18 19:43:23
51741,['28.8'],2010-04-18 19:43:23
51741,['28.79'],2010-04-18 19:43:23
51741,['28.78'],2010-04-18 19:43:23
51741,['28.77'],2010-04-18 19:43:23
51741,['28.76'],2010-04-18 19:43:23
51741,['28.75'],2010-04-18 19:43:23
51741,['28.74'],2010-04-18 19:43:23
51741,['28.73'],2010-04-18 19:43:23
51741,['28.72'],2010-04-18 19:43:23
51741,['28.71'],2010-04-18 19:43:23
51741,['28.7'],2010-04-18 19:43:23
51741,['28.69'],2010-04-18 19:43:23
51741,['28.68'],2010-04-18 19:43:23
51741,['28.67'],2010-04-18 19:43:23
51741,['28.66'],2010-04-18 19:43:23
51741,['28.65'],2010-04-18 19:43:23
51741,['28.64'],2010-04-18 19:43:23
51741,['28.63'],2010-04-18 19:43:23
51741,['28.62'],2010-04-18 19:43:23
51741,['28.61'],2010-04-18 19:43:23
51741,['28.6'],2010-04-18 19:43:23
51741,['28.59'],2010-04-18 19:43:23
51741,['28.58'],2010-04-18 19:43:23
51741,['28.57'],2010-04-18 19:43:23
51741,['28.56'],2010-04-18 19:43:23
51741,['28.55'],2010-04-18 19:43:23
51741,['28.54'],2010-04-18 19:43:23
51741,['28.53'],2010-04-18 19:43:23
51741,['28.52'],2010-04-18 19:43:23
51741,['28.51'],2010-04-18 19:43:23
51741,['28.5'],2010-04-18 19:43:23
51741,['28.49'],2010-04-18 19:43:23
51741,['28.48'],2010-04-18 19:43:23
51741,['28.47'],2010-04-18 19:43:23
51741,['28.46'],2010-04-18 19:43:23
51741,['28.45'],2010-04-18 19:43:23
51741,['28.44'],2010-04-18 19:43:23
51741,['28.43'],2010-04-18 19:43:23
51741,['28.42'],2010-04-18 19:43:23
51741,['28.41'],2010-04-18 19:43:23
51741,['28.4'],2010-04-18 19:43:23
51741,['28.39'],2010-04-18 19:43:23
51741,['28.38'],2010-04-18 19:43:23
51741,['28.37'],2010-04-18 19:43:23
51741,['28.36'],2010-04-18 19:43:23
51741,['28.35'],2010-04-18 19:43:23
51741,['28.34'],2010-04-18 19:43:23
51741,['28.33'],2010-04-18 19:43:23
51741,['28.32'],2010-04-18 19:43:23
51741,['28.31'],2010-04-18 19:43:23
51741,['28.3'],2010-04-18 19:43:23
51741,['28.29'],2010-04-18 19:43:23
51741,['28.28'],2010-04-18 19:43:23
51741,['28.27'],2010-04-18 19:43:23
51741,['28.26'],2010-04-18 19:43:23
51741,['28.25'],2010-04-18 19:43:23
51741,['28.24'],2010-04-18 19:43:23
51741,['28.23'],2010-04-18 19:43:23
51741,['28.22'],2010-04-18 19:43:23
51741,['28.21'],2010-04-18 19:43:23
51741,['28.2'],2010-04-18 19:43:23
51741,['28.19'],2010-04-18 19:43:23
51741,['28.18'],2010-04-18 19:43:23
51741,['28.17'],2010-04-18 19:43:23
51741,['28.16'],2010-04-18 19:43:23
51741,['28.15'],2010-04-18 19:43:23
51741,['28.14'],2010-04-18 19:43:23
51741,['28.13'],2010-04-18 19:43:23
51741,['28.12'],2010-04-18 19:43:23
51741,['28.11'],2010-04-18 19:43:23
51741,['28.1'],2010-04-18 19:43:23
51741,['28.09'],2010-04-18 19:43:23
51741,['28.08'],2010-04-18 19:43:23
51741,['28.07'],2010-04-18 19:43:23
51741,['28.06'],2010-04-18 19:43:23
51741,['28.05'],2010-04-18 19:43:23
51741,['28.04'],2010-04-18 19:43:23
51741,['28.03'],2010-04-18 19:43:23
51741,['28.02'],2010-04-18 19:43:23
51741,['28.01'],2010-04-18 19:43:23
51741,['28'],2010-04-18 19:43:23
51741,['27.99'],2010-04-18 19:43:23
51741,['27.98'],2010-04-18 19:43:23
51741,['27.97'],2010-04-18 19:43:23
51741,['27.96'],2010-04-18 19:43:23
51741,['27.95'],2010-04-18 19:43:23
51741,['27.94'],2010-04-18 19:43:23
51741,['27.93'],2010-04-18 19:43:23
51741,['27.92'],2010-04-18 19:43:23
51741,['27.91'],2010-04-18 19:43:23
51741,['27.9'],2010-04-18 19:43:23
51741,['27.89'],2010-04-18 19:43:23
51741,['27.88'],2010-04-18 19:43:23
51741,['27.87'],2010-04-18 19:43:23
51741,['27.86'],2010-04-18 19:43:23
51741,['27.85'],2010-04-18 19:43:23
51741,['27.84'],2010-04-18 19:43:23
51741,['27.83'],2010-04-18 19:43:23
51741,['27.82'],2010-04-18 19:43:23
51741,['27.81'],2010-04-18 19:43:23
51741,['27.8'],2010-04-18 19:43:23
51741,['27.79'],2010-04-18 19:43:23
51741,['27.78'],2010-04-18 19:43:23
51741,['27.77'],2010-04-18 19:43:23
51741,['27.76'],2010-04-18 19:43:23
51741,['27.75'],2010-04-18 19:43:23
51741,['27.74'],2010-04-18 19:43:23
51741,['27.73'],2010-04-18 19:43:23
51741,['27.72'],2010-04-18 19:43:23
51741,['27.71'],2010-04-18 19:43:23
51741,['27.7'],2010-04-18 19:43:23
51741,['27.69'],2010-04-18 19:43:23
51741,['27.68'],2010-04-18 19:43:23
51741,['27.67'],2010-04-18 19:43:23
51741,['27.66'],2010-04-18 19:43:23
51741,['27.65'],2010-04-18 19:43:23
51741,['27.64'],2010-04-18 19:43:23
51741,['27.63'],2010-04-18 19:43:23
51741,['27.62'],2010-04-18 19:43:23
51741,['27.61'],2010-04-18 19:43:23
51741,['27.6'],2010-04-18 19:43:23
51741,['27.59'],2010-04-18 19:43:23
51741,['27.58'],2010-04-18 19:43:23
51741,['27.57'],2010-04-18 19:43:23
51741,['27.56'],2010-04-18 19:43:23
51741,['27.55'],2010-04-18 19:43:23
51741,['27.54'],2010-04-18 19:43:23
51741,['27.53'],2010-04-18 19:43:23
51741,['27.52'],2010-04-18 19:43:23
51741,['27.51'],2010-04-18 19:43:23
51741,['27.5'],2010-04-18 19:43:23
51741,['27.49'],2010-04-18 19:43:23
51741,['27.48'],2010-04-18 19:43:23
51741,['27.47'],2010-04-18 19:43:23
51741,['27.46'],2010-04-18 19:43:23
51741,['27.45'],2010-04-18 19:43:23
51741,['27.44'],2010-04-18 19:43:23
51741,['27.43'],2010-04-18 19:43:23
51741,['27.42'],2010-04-18 19:43:23
51741,['27.41'],2010-04-18 19:43:23
51741,['27.4'],2010-04-18 19:43:23
51741,['27.39'],2010-04-18 19:43:23
51741,['27.38'],2010-04-18 19:43:23
51741,['27.37'],2010-04-18 19:43:23
51741,['27.36'],2010-04-18 19:43:23
51741,['27.35'],2010-04-18 19:43:23
51741,['27.34'],2010-04-18 19:43:23
51741,['27.33'],2010-04-18 19:43:23
51741,['27.32'],2010-04-18 19:43:23
51741,['27.31'],2010-04-18 19:43:23
51741,['27.3'],2010-04-18 19:43:23
51741,['27.29'],2010-04-18 19:43:23
51741,['27.28'],2010-04-18 19:43:23
51741,['27.27'],2010-04-18 19:43:23
51741,['27.26'],2010-04-18 19:43:23
51741,['27.25'],2010-04-18 19:43:23
51741,['27.24'],2010-04-18 19:43:23
51741,['27.23'],2010-04-18 19:43:23
51741,['27.22'],2010-04-18 19:43:23
51741,['27.21'],2010-04-18 19:43:23
51741,['27.2'],2010-04-18 19:43:23
51741,['27.19'],2010-04-18 19:43:23
51741,['27.18'],2010-04-18 19:43:23
51741,['27.17'],2010-04-18 19:43:23
51741,['27.16'],2010-04-18 19:43:23
51741,['27.15'],2010-04-18 19:43:23
51741,['27.14'],2010-04-18 19:43:23
51741,['27.13'],2010-04-18 19:43:23
51741,['27.12'],2010-04-18 19:43:23
51741,['27.11'],2010-04-18 19:43:23
51741,['27.1'],2010-04-18 19:43:23
51741,['27.09'],2010-04-18 19:43:23
51741,['27.08'],2010-04-18 19:43:23
51741,['27.07'],2010-04-18 19:43:23
51741,['27.06'],2010-04-18 19:43:23
51741,['27.05'],2010-04-18 19:43:23
51741,['27.04'],2010-04-18 19:43:23
51741,['27.03'],2010-04-18 19:43:23
51741,['27.02'],2010-04-18 19:43:23
51741,['27.01'],2010-04-18 19:43:23
51741,['27'],2010-04-18 19:43:23
51741,['26.99'],2010-04-18 19:43:23
51741,['26.98'],2010-04-18 19:43:23
51741,['26.97'],2010-04-18 19:43:23
51741,['26.96'],2010-04-18 19:43:23
51741,['26.95'],2010-04-18 19:43:23
51741,['26.94'],2010-04-18 19:43:23
51741,['26.93'],2010-04-18 19:43:23
51741,['26.92'],2010-04-18 19:43:23
51741,['26.91'],2010-04-18 19:43:23
51741,['26.9'],2010-04-18 19:43:23
51741,['26.89'],2010-04-18 19:43:23
51741,['26.88'],2010-04-18 19:43:23
51741,['26.87'],2010-04-18 19:43:23
51741,['26.86'],2010-04-18 19:43:23
51741,['26.85'],2010-04-18 19:43:23
51741,['26.84'],2010-04-18 19:43:23
51741,['26.83'],2010-04-18 19:43:23
51741,['26.82'],2010-04-18 19:43:23
51741,['26.81'],2010-04-18 19:43:23
51741,['26.8'],2010-04-18 19:43:23
51741,['26.79'],2010-04-18 19:43:23
51741,['26.78'],2010-04-18 19:43:23
51741,['26.77'],2010-04-18 19:43:23
51741,['26.76'],2010-04-18 19:43:23
51741,['26.75'],2010-04-18 19:43:23
51741,['26.74'],2010-04-18 19:43:23
51741,['26.73'],2010-04-18 19:43:23
51741,['26.72'],2010-04-18 19:43:23
51741,['26.71'],2010-04-18 19:43:23
51741,['26.7'],2010-04-18 19:43:23
51741,['26.69'],2010-04-18 19:43:23
51741,['26.68'],2010-04-18 19:43:23
51741,['26.67'],2010-04-18 19:43:23
51741,['26.66'],2010-04-18 19:43:23
51741,['26.65'],2010-04-18 19:43:23
51741,['26.64'],2010-04-18 19:43:23
51741,['26.63'],2010-04-18 19:43:23
51741,['26.62'],2010-04-18 19:43:23
51741,['26.61'],2010-04-18 19:43:23
51741,['26.6'],2010-04-18 19:43:23
51741,['26.59'],2010-04-18 19:43:23
51741,['26.58'],2010-04-18 19:43:23
51741,['26.57'],2010-04-18 19:43:23
51741,['26.56'],2010-04-18 19:43:23
51741,['26.55'],2010-04-18 19:43:23
51741,['26.54'],2010-04-18 19:43:23
51741,['26.53'],2010-04-18 19:43:23
51741,['26.52'],2010-04-18 19:43:23
51741,['26.51'],2010-04-18 19:43:23
51741,['26.5'],2010-04-18 19:43:23
51741,['26.49'],2010-04-18 19:43:23
51741,['26.48'],2010-04-18 19:43:23
51741,['26.47'],2010-04-18 19:43:23
51741,['26.46'],2010-04-18 19:43:23
51741,['26.45'],2010-04-18 19:43:23
51741,['26.44'],2010-04-18 19:43:23
51741,['26.43'],2010-04-18 19:43:23
51741,['26.42'],2010-04-18 19:43:23
51741,['26.41'],2010-04-18 19:43:23
51741,['26.4'],2010-04-18 19:43:23
51741,['26.39'],2010-04-18 19:43:23
51741,['26.38'],2010-04-18 19:43:23
51741,['26.37'],2010-04-18 19:43:23
51741,['26.36'],2010-04-18 19:43:23
51741,['26.35'],2010-04-18 19:43:23
51741,['26.34'],2010-04-18 19:43:23
51741,['26.33'],2010-04-18 19:43:23
51741,['26.32'],2010-04-18 19:43:23
51741,['26.31'],2010-04-18 19:43:23
51741,['26.3'],2010-04-18 19:43:23
51741,['26.29'],2010-04-18 19:43:23
51742,['26.28'],2010-04-18 19:46:42
51742,['26.27'],2010-04-18 19:46:42
51742,['26.26'],2010-04-18 19:46:42
51742,['26.25'],2010-04-18 19:46:42
51742,['26.24'],2010-04-18 19:46:42
51742,['26.23'],2010-04-18 19:46:42
51742,['26.22'],2010-04-18 19:46:42
51742,['26.21'],2010-04-18 19:46:42
51742,['26.2'],2010-04-18 19:46:42
51742,['26.19'],2010-04-18 19:46:42
51742,['26.18'],2010-04-18 19:46:42
51742,['26.17'],2010-04-18 19:46:42
51742,['26.16'],2010-04-18 19:46:42
51742,['26.15'],2010-04-18 19:46:42
51742,['26.14'],2010-04-18 19:46:42
51742,['26.13'],2010-04-18 19:46:42
51742,['26.12'],2010-04-18 19:46:42
51742,['26.11'],2010-04-18 19:46:42
51742,['26.1'],2010-04-18 19:46:42
51742,['26.09'],2010-04-18 19:46:42
51742,['26.08'],2010-04-18 19:46:42
51742,['26.07'],2010-04-18 19:46:42
51742,['26.06'],2010-04-18 19:46:42
51742,['26.05'],2010-04-18 19:46:42
51742,['26.04'],2010-04-18 19:46:42
51742,['26.03'],2010-04-18 19:46:42
51742,['26.02'],2010-04-18 19:46:42
51742,['26.01'],2010-04-18 19:46:42
51742,['26'],2010-04-18 19:46:42
51742,['25.99'],2010-04-18 19:46:42
51742,['25.98'],2010-04-18 19:46:42
51742,['25.97'],2010-04-18 19:46:42
51742,['25.96'],2010-04-18 19:46:42
51742,['25.95'],2010-04-18 19:46:42
51742,['25.94'],2010-04-18 19:46:42
51742,['25.93'],2010-04-18 19:46:42
51742,['25.92'],2010-04-18 19:46:42
51742,['25.91'],2010-04-18 19:46:42
51742,['25.9'],2010-04-18 19:46:42
51742,['25.89'],2010-04-18 19:46:42
51763,['18'],2010-04-18 22:53:49
